MassFeature_Column,1314_A,1314_B,1314_C,1314P_A,1314P_B,1314P_C,1545_A,1545_B,1545_C,1771_A,1771_B,1771_C,2021_A,2021_B,2021_C,2090_A,2090_B,2090_C,3430_A,3430_B,3430_C,371_A,371_B,371_C,449_A,449_B,449_C,7803_B,7803_F,8102_A,8102_F,8501_B,8501_C,8501_D,As9601_A,As9601_B,As9601_C,Cy_A,Cy_B,Cy_C,MED4_D,MED4_E,MED4_F,Nat_A,Nat_B,Nat_C,Nmar_1,Nmar_2,Nmar_3,Np_A,Np_C,Np_F,Pc55x_A,Pc55x_B,Pc55x_C,Pt_C,Pt_F,To_A,To_B,To_C,Tp_A,Tp_E,Tp_F
I188.0707R7.54_HILICPos_X_HILICPos,5.810748600591565,5.944646874245926,5.891295224190063,6.328610003487593,6.146989518802386,6.269300325724437,6.043687274556651,6.1566534164655105,6.1002688719671045,7.262591929737746,7.4039498397825705,7.533040946515313,6.822577623836574,6.603476481703371,6.5898702367720174,6.5865507661461375,6.44547101315061,6.656236780212599,6.837610348576315,6.904207994407757,6.940357646416777,6.423128815255554,6.441762624763976,6.463681939453244,6.448137798675846,6.413839643313018,6.187036822537772,7.016995001497041,7.219998849540192,7.357321703599372,7.33743415694485,5.942866638157275,6.262252833328257,6.178094024164332,6.328452161961744,6.290390302345773,6.269718707253158,6.766644771764546,7.09131355646681,6.910303819387895,7.3703347220678195,7.506249337181893,7.470308866447787,7.224761278574559,7.381706072780357,7.388432712867456,8.199088458590676,0,7.750897240393877,6.882553210456194,6.802013015611548,6.784024175244855,7.682134033727057,7.718974055543567,7.692377650724217,6.142881572291945,6.0772324243441265,7.855473881632418,7.69365250621172,7.761197533971185,7.379178592475211,7.3693013257502695,7.139160427534409
I189.1235R6.93_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.069060635608126,0,0,0,0,0,0,0,0,0,0,0,0,5.043748936179283,4.942700139554823,0,0,0,0,0,0,0,0,0
I190.1439R0.83_CyanoAq_X_RP,5.429843314278826,5.369782889370341,5.3451891869613535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.438450144760677,6.314077149504738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I192.9131R3.72_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I192.9808R2.93_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.874401197685494,5.103294100127725,0,0,0,0,0,0,0,0
I193.0531R10.87_HILICPos_X_HILICPos,10.076455349809425,10.053863536576864,9.983232773712245,0,0,0,5.38032055204689,4.85908525744815,0,9.244307763554252,9.343642577472577,9.472662343634353,7.080529131038204,7.133218011404691,7.343704359703496,9.945561745085572,10.318291876769305,10.049117057774676,0,0,0,9.616408393628747,9.661089475856691,9.662395204957324,8.65514158626528,8.637245026250817,8.493046573720015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I193.0894R10.12_HILICPos_X_HILICPos,7.89007228629593,8.003794080796816,7.538273198805914,0,0,0,0,0,0,8.468639928498623,8.725531933630567,8.810346891782563,9.03483355712077,8.688739447982664,8.700838393647114,7.838474362796794,7.991541441957071,7.954883976896648,0,0,0,7.928159097857144,8.061490315902068,8.079009666719582,9.002563929974063,9.108961065934311,8.736003278169866,0,0,5.0022515035401565,5.00133275659886,0,0,0,0,0,0,0,0,0,5.18064119076644,5.708565042663296,5.744917919285587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I194.9965R12.04_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,4.370501970130994,0,0,5.553211656995875,0,5.427567966703198,0,5.700097325824205,0,0,0,0,0,0,5.434618987215572,5.305579576146511,5.701626517281752,5.496003783345939,4.610478495007432,4.106332754279135,4.270018540379753,0,0,0,0,0,0,5.787354450123328,5.687597836073758,5.744183519420591,0,0,0,0,0,0,5.000616653938196,4.646878491423063,5.208221167371474,5.4736676640620106,5.420914212330469,5.5119618318010986,0,3.7615648549934573,4.740027011256126,0,0,4.2327654999470825,0,0
I195.0765R10.08_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,7.620713640569249,7.798191335516696,7.901018311619971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5506578430962445,4.6315680403849795,0,4.836130971078084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.920607681309479,0,0,0,5.550940612776847,5.7440256144682325,5.625342039613065,0,4.390385408621806,4.784886780572234,0,0,4.902194659154574,0,0,0,0,0
I196.0831R1.52_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.736810007823471,5.194576042339184,6.664821181842551,6.552250316846878,5.937585257817701,5.8009167101346755,6.128561618459154,0,6.599668095272062,0,0,0,0,7.337629196565329,7.5468632260558115,7.689004347925803,5.817033098214909,7.74790426619386,7.003619019970843,9.146219762195456,9.057490407884288,9.11372944225042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I196.083R5.03_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.509823205443439,5.49591482859814,5.428802262565098,0,0,0,7.369051134113515,7.3186656283232505,7.157185237478306,6.971340914558935,7.581317736760759,7.40647061406674,7.765699330269643,0,8.089612561198306,0,0,0,0,9.077736710547237,9.18419187988956,9.324741270783019,7.596999101331592,9.264044451845061,8.3079142026233,10.21096926677527,10.167293604676708,10.200495057553011,0,0,0,0,0,0,0,0,4.568809411842585,0,0,0,0,0
I203.1392R1.16_CyanoAq_X_RP,5.576204496261201,5.469688168834694,5.514362437474211,0,0,0,0,0,0,6.15575324631654,6.221152287341606,6.401933668860469,6.426525333745303,6.1738967788479,6.278191320608416,5.713172449599882,5.676211514431517,5.753036945828598,5.742069047781557,5.608912954052092,6.014737107917352,5.7688048577798,5.892668215689076,5.847777056904695,6.741914339040371,6.676899319235102,6.608761406916064,6.156237838087048,5.7240155109626265,6.190138529914671,6.112385355455158,5.699834161972813,5.821836326480087,5.8124287165012145,5.051420418033285,5.00388798941181,5.122898097701671,6.14036288366877,6.444925731597391,6.283598180875176,6.153238474875068,6.245519043012929,6.234440158401405,5.8963336000450335,0,0,0,0,0,6.151519207673336,6.162221970002775,6.040066671029023,0,0,0,4.794305125015695,4.847344674008792,5.340405297035378,5.029244497250072,4.854246223337813,5.625863849784866,5.5086547132771315,5.273755869723452
I204.1232R7.22_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,9.432329729826767,9.209747327727582,9.199113667332176,8.38851411959624,8.24897162165937,8.341773678931377,0,0,0,7.8696667337027755,7.903850054442798,7.964275412569864,8.568582821367755,8.481915218731523,8.388243945147916,0,0,0,0,0,0,0,0,0,0,8.614897680390534,9.09502147313095,8.856499517562192,0,0,0,0,0,0,0,0,0,8.620860128565766,8.552631437887776,8.530242525269337,8.093274510988893,8.127351956729592,8.190460535699534,7.703722547676006,7.724894933303802,8.758692052131883,8.691827185948998,8.495944504450055,8.836132011223919,8.869938532114443,8.560761311419812
I204.1233R3.65_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6544536298795025,6.718562572207628,6.756328172807353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I204.1596R0.89_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I206.0351R6.59_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I206.0675R2.59_CyanoAq_X_RP,0,0,4.9857437284908706,0,0,0,4.925973624638892,0,4.929363863844374,0,0,0,0,0,4.644999553586711,0,0,0,0,0,0,5.273669168425669,5.283040975233784,5.521493076707323,5.484278208954964,5.546125901390827,0,0,0,5.305475855671328,4.905412480445611,4.478508697455082,4.320175157471644,4.265812184838187,0,0,0,0,0,0,0,0,0,0,0,0,8.704452422209778,8.793440864110954,8.687865279074266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I206.1389R6.76_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I206.9967R1.94_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I207.0686R8.88_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,4.341893639841326,0,0,0,0,0,0,0,0,0,0,0,5.694657341206891,5.801455145129873,5.885656974986429,0,0,0,0,0,0,0,0,0,0,6.527720032607718,6.914500282819217,6.713348597070274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I207.1704R6.56_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I209.0478R11.07_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,9.274752941881841,9.402932279064526,9.604765215142734,8.350181841885691,8.345363676670667,9.194331575737682,0,0,0,0,0,0,0,0,0,6.982128432409167,7.010753799248649,6.967324681801424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I209.0843R7.18_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I209.0844R8.07_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I211.0565R12.12_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,6.395013561656337,6.3764803599955995,6.338987586960292,6.3557584458881085,6.234386690812016,6.461865661994109,6.970079210038191,7.142664212556129,7.033838606347431,6.410372633820527,6.226939092055679,6.491955617433797,7.109106595153048,7.109091035051925,7.186466181455176,6.759361969945908,6.67185797071562,6.510900856298594,7.332957271360792,7.346015394383441,7.375202808223638,7.482208473766468,6.808782943705734,6.612696620716573,6.704169252671901,0,5.645529262975949,0,6.210770530103295,6.721251188463117,6.337263554469343,8.241992108812555,7.830315146893586,7.631666406586548,6.147464673503139,6.785657522256396,0,8.364908645663219,8.501855554220192,8.664588858936039,5.298432299272963,5.2289821064257245,5.23653648511085,4.683494432778173,4.707964323261502,4.815081628929186,4.31625232146348,3.700546798470016,5.640039015541965,6.071896458468811,6.126192515982899,6.701257662840499,6.767598962668828,6.488006571885067
I214.0388R5.25_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I214.0484R11.68_HILICNeg_X_HILICNeg,0,0,0,0,0,0,7.0048265958102665,7.007289791016096,6.836320408634537,0,0,0,5.572851276402795,5.325210866193666,5.404725720649558,0,0,0,5.653593207099499,5.8978363524447674,5.597014576199465,0,0,5.598627730737211,0,0,0,0,5.122417049471032,0,0,6.403325248261086,6.619863045148479,6.545627372564098,0,0,0,6.552020381862452,7.001394164941332,6.734018192065516,0,0,0,0,0,0,0,0,0,6.662390828325379,6.4830529555666265,6.432947495076985,6.877251984743446,6.808725511326952,6.9261117306147435,5.27717467443746,5.827896588348731,5.875373663132267,5.668206036598333,5.4317580066228155,6.883938208685323,6.726106323930518,6.500789303837234
I217.93R10.87_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,5.252760275851729,5.230503704138495,5.385995999789365,5.8434317858514815,5.581180165111865,0,0,0,0,0,0,5.486488443705722,0,0,0,5.487921243898318,5.332112616637718,5.348943790592732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I219.1703R6.51_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I219.9271R10.87_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,5.159868134361895,5.176874434436929,0,5.750838781910223,5.4859921781228556,0,0,0,0,0,0,5.502292512235218,0,0,0,5.277195415897022,5.3116825397301,5.271378339221599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I221.022R10.39_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,6.112405566762846,5.834791951838329,5.857217753945806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.151045797609541,5.217945144734123,5.108352766291462,0,0,0,0,0,0,0,0
I221.0843R5.26_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I221.0843R5.58_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,7.946352133927641,7.66497047686475,7.88366837138403,5.47022384949086,0,5.970705697413485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I221.0843R8.12_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,7.946352133927641,7.66497047686475,7.88366837138403,5.47022384949086,0,5.970705697413485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I221.0844R0.89_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,7.403219101621954,7.105731398036209,7.249915051542973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I225.1607R2.2_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2549523914574126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.005869812578403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I227.1754R2.2_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.503120317297055,0,0,0,0,0,7.475668069973323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.948826484550002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I228.0979R6.34_HILICPos_X_HILICPos,5.505006592872816,0,5.384625141838743,5.701007831635561,5.700477411392744,5.785823417710141,0,0,0,6.395343958414385,6.52544189835186,6.739211469557938,6.042858181343779,5.96753745860174,5.727491421994416,6.912440663053557,6.870791294078349,6.9960397685199425,0,0,0,6.218129425065285,6.288842124706171,6.351669374772243,6.378105318332851,6.511397988887944,6.2941661412358485,6.9343634733508495,6.974578785238883,5.909733519343004,5.88644230371065,5.305184428589278,5.527815851301439,5.500632499800366,0,5.3316772763588025,0,5.402428945941364,5.771226086413027,5.504423779907642,6.326508938264353,6.46790099717909,6.349146629164223,6.61942970123918,6.7181517931671335,6.682758465478065,8.847695456230031,8.845547188958141,8.58255579195571,0,0,0,6.984029675966146,7.056307120812056,6.966569866284963,5.59140160406354,5.654170753714029,5.752055382024792,5.605472707466526,5.536743984481106,5.839513021564153,5.9355021718375625,5.60966721653614
I229.1549R0.89_CyanoAq_X_RP,0,0,0,0,0,0,5.063675913463349,4.859211484440171,0,5.273496131800275,5.401028776467876,5.5508471504432215,4.6991341005994745,3.9346586170011753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.341377697403111,5.631132480628865,5.511632543706024,0,0,0,0,0,0,8.125722564510685,8.130510116662292,7.8862906563974065,0,0,0,0,0,0,0,0,0,0,0,4.816206039341881,4.921578695783014,4.636134160242152
I229.1557R2_HILICNeg_X_HILICNeg,0,0,4.838502688758507,0,0,0,0,0,0,5.686166727355983,5.773164176170797,5.975245581960416,6.27168944258779,5.944568589910497,5.908819801054259,5.808381747503837,5.879015910585385,5.977812551201887,0,0,0,0,5.563315790857284,0,5.976288549299786,5.826906682895378,5.70368275806444,5.539040731330305,5.420345049186006,6.0404715936530335,5.841435767618927,5.18075190934182,5.345607239755271,5.347687369316056,0,0,0,5.931674867943077,6.317133808067319,6.134490170059851,6.154598709447811,6.215485261611224,6.181731100311951,0,0,0,0,0,0,5.868515425870538,5.865151622715439,5.897456945809412,0,0,4.33144370572646,4.491633971278431,4.574267151293212,5.455472932924822,5.241703536674086,4.989089818580165,5.446161686747016,5.442934118800762,5.254122026508135
I232.0231R10.77_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.402733263404122,5.483708610155201,6.713780896375828,6.340699766607971,0,4.618995919560442,4.316057221277872,0,0,0,0,0,0,6.383768676006682,6.863611718842611,6.882081326004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I232.118R6.16_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.799848727948915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.929285781091517,6.0592027949252225,5.7427032822238075
I235.1653R7.18_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.670533061938375,7.024104824268544,7.969242538277834,7.18348585233445,7.232069838950053,7.226786554094732,6.368931285747878,6.402847844036634,6.294323079421046,0,0,0,9.692210177744856,9.747605076189512,10.0228556658224,9.921444752261587,4.2341476017209665,4.216035268349875,4.8285157612563845,0,0,0,8.872815257240896,9.350319335360222,9.081947158426097,0,0,0,0,0,0,0,0,0,0,4.077573205847015,0,7.3326357314802575,7.466574531270902,7.25732569928495,8.373596558759331,8.395310091549492,7.886465399847247,7.720421468887055,7.662317669540827,9.072256078074494,9.081975268578272,8.789087956797532
I236.1492R9.91_HILICPos_X_HILICPos,0,0,0,0,0,0,8.341849873628847,8.29359592382154,8.243729233242515,0,0,0,0,0,0,0,0,0,7.511870557248917,7.706651116673815,7.405320422700598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.373402466110576,9.041952268579935,9.027765199012507,0,0,0,7.700530654868428,8.038640259300502,0,0,0,0,0,0
I236.1493R8.23_HILICPos_X_HILICPos,0,0,0,0,0,0,8.296858193614845,8.3419577613257,8.274636909428663,0,0,0,0,0,0,0,0,0,7.395533522609221,7.355098054836093,7.3576385329125165,6.893413315259551,6.920780730519254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.974962964141678,7.643272019318213,7.624101098430853,0,0,0,6.234034119743166,6.407827203126741,0,0,0,0,0,0
I237.1235R1.65_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,5.362291996539942,5.451536213191936,5.513545031681689,5.454829109175012,5.193874652003437,5.3357181143485635,0,0,5.174626428453181,0,0,0,0,5.2007051565800815,0,5.444582019067542,5.371154642298417,5.300371821323527,4.758943024357172,4.304757257803715,5.023816082347125,4.834836876428116,4.776015291191704,4.89084575955236,4.826941613203833,0,0,0,5.123861029002167,5.562666604213277,5.303766777212118,0,5.066786289571296,5.257369917677986,0,0,0,7.6926711955641185,0,0,5.7513817909983915,5.536123319430475,5.697643837294812,4.262661961704048,4.343131899945675,0,3.7711974909442127,3.925623063176347,4.224018761014661,4.018431579112016,3.7453337875680606,4.6889969334278785,4.528378853521894,4.405041972230479
I238.0524R11.67_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,4.541378518691204,0,4.851665092430685,5.350351565619525,5.20262372501843,5.362931827718687,0,0,0,0,0,0,0,0,0,4.628145064973675,4.357842750307978,4.883685489792739,5.376908210885183,4.882467809976057,5.022355412415815,5.208525119652932,0,0,0,0,0,0,0,5.065936429524507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.011060321196192,0,4.241325355524391,4.028685604319057
I239.002R2.89_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I240.1092R0.94_CyanoAq_X_RP,0,0,0,6.506262412038052,6.34326793449592,6.465549749393622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7935227587567395,7.524302553411371,7.345452289818135,7.268903175009099,5.933264050216658,5.897637658903002,5.996049867366683,6.719923326493065,6.700883483652437,6.810909580255905,0,0,0,7.9251007873889545,7.997982675345058,7.970953497277319,7.041996077021871,7.262148473531688,7.3046909648822895,0,0,0,0,0,0,0,0,0,0,0,3.8331103258765995,3.5880486061750987,4.268146006462381,0,0,0
I241.0119R13.69_HILICNeg_X_HILICNeg,6.407125017117825,6.268367397215927,6.396954772420267,5.913176501734441,5.973379345758045,0,5.789021120761834,5.872889388064675,6.025095261029034,5.987383426648637,6.028712674980451,6.2015777484496715,5.44832984752924,5.227825021177254,5.208927156682337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.946921221599511,6.374314585362687,5.579428332122199,0,0,0,0,0,0,7.372988752724395,0,0,0,0,0,6.536377192340202,6.510744426842325,6.615766234354758,6.290215745715125,6.347002792475239,6.320356769290354,5.622824009533167,5.486606639396505,5.128109426610147,4.573561329094985,4.324269217991661,4.709214726909177,4.464336043682261,4.452792933346192
I241.0297R0.89_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I243.1715R1.84_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,5.554796885395,5.564387033843428,5.822107345137083,6.064009762126127,5.762371668513478,5.643588362488777,0,5.2292527131155,0,0,0,0,0,5.111077324770107,5.155050463783243,5.736026502541348,5.561974789317817,5.323317220231807,5.501914560224635,5.46431715046369,5.912390205009571,5.8166248119983734,5.241394544884915,5.234539011020583,5.300325445580793,0,0,0,5.841245352177147,6.233210243161707,6.016469880058702,6.25658218456278,6.336434419497075,6.220774151831241,0,0,0,0,0,0,5.871572394719556,5.912378998568501,5.829633072057475,0,0,0,4.229107914505722,4.377736205346351,5.328970187930906,5.054811802882766,4.814141556198286,5.45958654519011,5.4877913431620895,5.157094816732296
I244.0495R6.68_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I244.0828R9.94_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,6.708766892520085,6.535181548724615,6.77569693582739,7.990018374428509,7.681333036254917,7.631918707247417,0,0,0,0,0,0,0,0,0,7.269372976809039,7.323823203983979,7.152348189483912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I244.0929R7.89_HILICPos_X_HILICPos,6.823801987142723,6.8561650554304885,6.79866255831468,6.3306195332489175,6.0356521052884995,6.198901705261775,4.971542768397147,5.268411414299548,5.077816784947225,6.886815757872556,7.342972454880561,7.3142448274554885,6.2713600933306335,6.194695627984123,6.463725504287576,7.471714629590221,7.040154183930079,7.0055112697184345,6.600764973826816,6.426493363409893,6.5966965474864665,7.00731746826765,7.077672542436633,7.053564578280194,7.097777146459045,7.123123032102095,6.978868147282894,7.039607570102986,7.166977430308418,6.754362050830055,6.7400672794275724,5.531500007813375,5.589661712931919,5.711765677189703,6.398861913746009,5.979261725178488,6.4122329496391535,6.414227778355512,6.73831936050796,6.473118838309959,6.897320751528682,7.188693106223986,7.057186196805129,6.450577173264098,6.4531884625024825,6.314808491203761,8.769083660556069,8.748694255572824,8.644974755441256,6.230064751668042,6.085686353865117,6.272772024538997,6.606994750452158,6.603419654875374,6.652955900574792,5.315563086683362,5.235081250182728,6.350246008463807,6.078342887967686,6.027094515488089,6.11830478222817,5.978111155397704,5.678696416886224
I245.1588R2.3_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
