MassFeature_Column,SampID,std_area,cluster,cluster_letters
I221.0843R5.58_HILICPos_X_HILICPos,To_B,0,4,g
I221.0843R8.12_HILICPos_X_HILICPos,To_B,0,4,g
I221.0844R0.89_CyanoAq_X_RP,To_B,0,4,g
I225.1607R2.2_HILICNeg_X_HILICNeg,To_B,0,4,g
I227.1754R2.2_HILICPos_X_HILICPos,To_B,0,4,g
I228.0979R6.34_HILICPos_X_HILICPos,To_B,0.633551723745134,1,a
I229.1549R0.89_CyanoAq_X_RP,To_B,0,4,g
I229.1557R2_HILICNeg_X_HILICNeg,To_B,0.8297597764954969,3,b
I232.0231R10.77_HILICNeg_X_HILICNeg,To_B,0,2,c
I232.118R6.16_HILICPos_X_HILICPos,To_B,0,4,g
I235.1653R7.18_HILICPos_X_HILICPos,To_B,0.7702816169660541,5,d
I236.1492R9.91_HILICPos_X_HILICPos,To_B,0,4,g
I236.1493R8.23_HILICPos_X_HILICPos,To_B,0,4,g
I237.1235R1.65_CyanoAq_X_RP,To_B,0.5223714204019526,3,b
I238.0524R11.67_HILICPos_X_HILICPos,To_B,0,4,g
I240.1092R0.94_CyanoAq_X_RP,To_B,0.44861920209402045,2,c
I241.0119R13.69_HILICNeg_X_HILICNeg,To_B,0.6203130755360242,5,d
I243.1715R1.84_HILICNeg_X_HILICNeg,To_B,0.7977375710429855,3,b
I244.0828R9.94_HILICNeg_X_HILICNeg,To_B,0,6,e
I244.0929R7.89_HILICPos_X_HILICPos,To_B,0.69315599249081,1,a
I245.1861R2.33_CyanoAq_X_RP,To_B,0.5586686885190305,3,b
I245.1862R2.58_CyanoAq_X_RP,To_B,0.513056603156198,3,b
I252.083R12.11_HILICPos_X_HILICPos,To_B,0.7394719458467885,1,a
I252.1092R3.46_HILICPos_X_HILICPos,To_B,0.5232926208620873,1,a
I252.1441R10.53_HILICPos_X_HILICPos,To_B,0,7,f
I260.1131R1.01_CyanoAq_X_RP,To_B,0,6,e
I263.1426R2.13_CyanoAq_X_RP,To_B,0.738791030962026,5,d
I267.0726R11.17_HILICNeg_X_HILICNeg,To_B,0,2,c
I268.1042R1.29_CyanoAq_X_RP,To_B,0.8709198646223979,4,g
I269.0882R1.02_CyanoAq_X_RP,To_B,0.6979149116868121,7,f
I271.1288R9.7_HILICPos_X_HILICPos,To_B,0,6,e
I271.1291R0.87_CyanoAq_X_RP,To_B,0,6,e
I275.9414R1.7_HILICNeg_X_HILICNeg,To_B,0,4,g
I279.1706R4.12_CyanoAq_X_RP,To_B,0.5138744759760717,3,b
I283.0872R1.5_CyanoAq_X_RP,To_B,0,4,g
I284.0991R8.89_HILICPos_X_HILICPos,To_B,0.707163257033067,1,a
I285.1445R6.57_HILICPos_X_HILICPos,To_B,0,6,e
I285.1447R0.91_CyanoAq_X_RP,To_B,0,4,g
I285.1447R1.14_CyanoAq_X_RP,To_B,0,6,e
I285.6464R1_CyanoAq_X_RP,To_B,0,4,g
I288.1918R7.18_HILICPos_X_HILICPos,To_B,0.8044661499003747,5,d
I288.2032R0.91_CyanoAq_X_RP,To_B,0.6202613117311613,3,b
I289.1393R10.28_HILICPos_X_HILICPos,To_B,0,4,g
I291.0698R7.5_HILICPos_X_HILICPos,To_B,0,6,e
I292.0629R12.12_HILICPos_X_HILICPos,To_B,0.61954163811906,3,b
I292.0727R10.9_HILICNeg_X_HILICNeg,To_B,0.7367859440217471,5,d
I293.2112R9.77_CyanoAq_X_RP,To_B,0,4,g
I293.2113R9.66_CyanoAq_X_RP,To_B,0,4,g
I294.1814R1.08_CyanoAq_X_RP,To_B,0,5,d
I295.1291R1.78_CyanoAq_X_RP,To_B,0.5531157502882369,3,b
I295.1654R2.4_CyanoAq_X_RP,To_B,0.7859493826081655,5,d
I295.1655R2.58_CyanoAq_X_RP,To_B,0.665001999435068,3,b
I295.1655R2.81_CyanoAq_X_RP,To_B,0.6988036811874074,3,b
I296.6058R1.22_CyanoAq_X_RP,To_B,0,6,e
I297.0846R5.35_HILICPos_X_HILICPos,To_B,0.5391335263062755,5,d
I298.0971R2.1_CyanoAq_X_RP,To_B,0.5843031419390325,1,a
I298.957R7.41_HILICNeg_X_HILICNeg,To_B,0,4,g
I302.0009R7.07_HILICNeg_X_HILICNeg,To_B,0,2,c
I303.1551R9.17_HILICPos_X_HILICPos,To_B,0,6,e
I303.1553R0.89_CyanoAq_X_RP,To_B,0,6,e
I304.079R2.8_HILICNeg_X_HILICNeg,To_B,0,2,c
I308.1605R5.35_HILICPos_X_HILICPos,To_B,0.6648721346629364,5,d
I310.14R1.31_CyanoAq_X_RP,To_B,0.6147537084123507,7,f
I311.1239R1.4_CyanoAq_X_RP,To_B,0.5598210407966229,2,c
I313.1548R4.98_CyanoAq_X_RP,To_B,0,3,b
I316.0457R12.61_HILICNeg_X_HILICNeg,To_B,0,4,g
I317.0553R12.1_HILICNeg_X_HILICNeg,To_B,0.8764063510214386,1,a
I321.2427R9.33_CyanoAq_X_RP,To_B,0.8331027941533259,5,d
I322.1877R1.19_CyanoAq_X_RP,To_B,0,3,b
I325.0188R11.15_HILICNeg_X_HILICNeg,To_B,0,4,g
I326.0563R6.58_HILICPos_X_HILICPos,To_B,0.9769458742465181,4,g
I327.1204R10.42_HILICNeg_X_HILICNeg,To_B,0,6,e
I329.0856R4.34_HILICNeg_X_HILICNeg,To_B,0,7,f
I329.1346R2.89_CyanoAq_X_RP,To_B,0,6,e
I329.1347R0.88_CyanoAq_X_RP,To_B,0,6,e
I329.1742R7.17_HILICPos_X_HILICPos,To_B,0.7833744345789304,5,d
I331.1154R11.28_HILICNeg_X_HILICNeg,To_B,0,6,e
I333.1293R11.28_HILICPos_X_HILICPos,To_B,0,6,e
I338.006R9.9_HILICNeg_X_HILICNeg,To_B,0,4,g
I340.0028R9.93_HILICNeg_X_HILICNeg,To_B,0,4,g
I340.2597R6.93_CyanoAq_X_RP,To_B,0,4,g
I345.0462R0.88_CyanoAq_X_RP,To_B,0,2,c
I346.0564R12.06_HILICNeg_X_HILICNeg,To_B,0.6990052627279886,1,a
I347.1452R0.87_CyanoAq_X_RP,To_B,0,6,e
I376.9346R7.43_HILICNeg_X_HILICNeg,To_B,0,4,g
I377.1459R4.24_CyanoAq_X_RP,To_B,0,3,b
I379.083R11.37_HILICNeg_X_HILICNeg,To_B,0.5981552096639933,1,a
I386.0341R16.12_HILICNeg_X_HILICNeg,To_B,0.645853621763281,1,a
I387.2256R2.2_HILICNeg_X_HILICNeg,To_B,0,4,g
I401.241R2.14_HILICNeg_X_HILICNeg,To_B,0,4,g
I414.1624R0.94_CyanoAq_X_RP,To_B,0,2,c
I414.1638R9.08_HILICNeg_X_HILICNeg,To_B,0,2,c
I416.1778R9.11_HILICPos_X_HILICPos,To_B,0,2,c
I416.178R0.93_CyanoAq_X_RP,To_B,0,2,c
I429.1257R12.32_HILICNeg_X_HILICNeg,To_B,0,2,c
I455.1888R6.34_HILICPos_X_HILICPos,To_B,0,4,g
I479.1923R4.35_HILICPos_X_HILICPos,To_B,0,7,f
I479.7914R1.79_HILICNeg_X_HILICNeg,To_B,0,4,g
I511.2407R3.6_CyanoAq_X_RP,To_B,0,4,g
I548.2723R4.91_CyanoAq_X_RP,To_B,0,4,g
I606.0756R12.98_HILICNeg_X_HILICNeg,To_B,0.6720404626120781,1,a
I801.3309R6.22_CyanoAq_X_RP,To_B,0,4,g
I802.3342R6.22_CyanoAq_X_RP,To_B,0,4,g
I84.045R12.12_HILICPos_X_HILICPos,To_B,0.7118612777369577,1,a
I87.0446R10.14_HILICPos_X_HILICPos,To_B,0.5842580483779076,6,e
I93.0578R5.36_HILICPos_X_HILICPos,To_B,0.6252548913054311,5,d
I96.0449R5.35_HILICPos_X_HILICPos,To_B,0,4,g
Inosine_X_HILICNeg,To_B,0,7,f
Isethionic Acid_X_HILICNeg,To_B,0,5,d
Kynurenine_X_RP,To_B,0.7888473137682036,5,d
L-Pyroglutamic acid_X_HILICNeg,To_B,0.8345753392760005,3,b
Lysine_X_HILICPos,To_B,0.9678118362001934,1,a
Malic Acid_X_HILICNeg,To_B,0.8039126291744043,5,d
Methionine Sulfoxide_X_HILICPos,To_B,0.8736752104879741,3,b
Methionine_X_HILICPos,To_B,0.9086298667899723,1,a
N-acetyltaurine_X_HILICNeg,To_B,0,4,g
N(e)-Acetyl-Lysine_X_HILICPos,To_B,0.5268338176519604,5,d
NAD_X_HILICNeg,To_B,0.775795633150544,1,a
Ornithine_X_HILICPos,To_B,0.9817653519286011,3,b
Propionyl-L-carnitine_X_HILICPos,To_B,0.8689426171739766,5,d
Sarcosine_X_HILICPos,To_B,0.606370289005657,5,d
Serine_X_HILICPos,To_B,0.8151518964788806,1,a
Sucrose_X_HILICNeg,To_B,0,2,c
Sulfolactic Acid_X_HILICNeg,To_B,0,4,g
Sulfurol_X_RP,To_B,0,4,g
Threonine_X_HILICPos,To_B,0.7376769771616808,1,a
Trehalose_X_HILICNeg,To_B,0,4,g
Tryptophan_X_RP,To_B,0.8171434915159727,1,a
Tyrosine_X_HILICPos,To_B,0.7032267207625853,1,a
Uridine_X_HILICNeg,To_B,0.8091554442090031,1,a
Vitamin B3_X_HILICPos,To_B,0,6,e
Vitamin B5_X_RP,To_B,0.5497068945075566,1,a
Adenine_X_HILICPos,To_C,0,1,a
Adenosine_X_HILICPos,To_C,0.7552097893646161,1,a
Adenosyl Homocysteine_X_HILICPos,To_C,0.6647956594428147,1,a
Adenosyl Methionine_X_HILICPos,To_C,0.6336260430996413,1,a
Agmatine_X_RP,To_C,0,2,c
Alanine_X_HILICPos,To_C,0.8086732022627631,3,b
Allopurinol_X_RP,To_C,0.9787842826138166,4,g
Amino Propanesulfonic Acid_X_HILICNeg,To_C,0,4,g
Argininosuccinic Acid_X_HILICPos,To_C,0.6452400790796059,1,a
Asparagine_X_HILICPos,To_C,0.8112022308592175,1,a
Aspartic acid_X_HILICPos,To_C,0.6884715157271891,1,a
beta-Alanine_X_HILICPos,To_C,0,4,g
beta-Glutamic acid_X_HILICPos,To_C,0,4,g
Butyryl-L-carnitine_X_HILICPos,To_C,0.7932728386755574,5,d
Carnitine_X_HILICPos,To_C,0.8928177743872315,3,b
Citrulline_X_HILICPos,To_C,0.6366744762221785,1,a
Creatine_X_HILICPos,To_C,0,4,g
Cystathionine_X_HILICPos,To_C,0.7537170099389796,6,e
Cysteic Acid_X_HILICNeg,To_C,0.742508398136898,1,a
Cytidine_X_HILICNeg,To_C,0,6,e
Cytosine_X_HILICPos,To_C,0.6237285701874448,1,a
Dexpanthenol_X_HILICPos,To_C,0,4,g
DHPS_X_HILICNeg,To_C,0.947790418989258,5,d
DMSP_HILICPos_X_HILICPos,To_C,0.747013291381212,1,a
Gluconic Acid_X_HILICNeg,To_C,0.8384007344020553,4,g
Glucosylglycerol_X_HILICPos,To_C,0.49124870873175225,2,c
Glutamine_X_HILICPos,To_C,0.7654809828479614,1,a
Glutathione Disulfide_X_RP,To_C,0.7067975512558288,1,a
Glycerophosphocholine_X_HILICPos,To_C,0.7717139302215212,5,d
Gonyol_X_HILICPos,To_C,0,7,f
Histidine_X_HILICPos,To_C,0.8494375860340034,3,b
Homoserine_X_HILICPos,To_C,0.6917784801417195,1,a
Hypotaurine_X_HILICPos,To_C,0,4,g
I102.0549R12.14_HILICNeg_X_HILICNeg,To_C,0.6827403641652245,1,a
I104.1074R10.68_HILICPos_X_HILICPos,To_C,0,7,f
I107.0734R9.09_HILICPos_X_HILICPos,To_C,0,6,e
I116.0709R8.8_HILICPos_X_HILICPos,To_C,0.7129239725183849,1,a
I118.0864R7.19_HILICPos_X_HILICPos,To_C,0.8456263456040797,5,d
I120.0811R5.29_HILICPos_X_HILICPos,To_C,0.7271502045752717,1,a
I121.032R8.27_HILICPos_X_HILICPos,To_C,0.687431933332296,5,d
I121.0684R10.7_HILICPos_X_HILICPos,To_C,0.8272812123119555,1,a
I124.0064R10.88_HILICNeg_X_HILICNeg,To_C,0,7,f
I126.904R4.8_HILICNeg_X_HILICNeg,To_C,0,4,g
I130.05R11.1_HILICPos_X_HILICPos,To_C,0.7738974616805696,1,a
I131.0704R10.12_HILICPos_X_HILICPos,To_C,0,7,f
I132.102R6.53_HILICPos_X_HILICPos,To_C,0,4,g
I132.102R9.3_HILICPos_X_HILICPos,To_C,0,6,e
I134.0813R10.18_HILICPos_X_HILICPos,To_C,0.6597300388932984,5,d
I137.0459R1.05_CyanoAq_X_RP,To_C,0.6902619469012825,1,a
I137.0459R6.2_HILICPos_X_HILICPos,To_C,0.7702345385793883,1,a
I137.0459R7.49_HILICPos_X_HILICPos,To_C,0.7223577618826525,1,a
I138.0549R5.35_HILICPos_X_HILICPos,To_C,0.734788451520243,3,b
I138.055R7.72_HILICPos_X_HILICPos,To_C,0,6,e
I141.0659R7.2_HILICPos_X_HILICPos,To_C,0,5,d
I143.0816R7.97_HILICPos_X_HILICPos,To_C,0,4,g
I144.1019R6.44_HILICPos_X_HILICPos,To_C,0.748774352686438,7,f
I145.0608R10.18_HILICPos_X_HILICPos,To_C,0,4,g
I146.0601R1.92_CyanoAq_X_RP,To_C,0.9833556603767006,3,b
I148.0605R12.12_HILICPos_X_HILICPos,To_C,0.7593363158354567,1,a
I148.0968R8.21_HILICPos_X_HILICPos,To_C,0,6,e
I148.9235R3.57_HILICNeg_X_HILICNeg,To_C,0,4,g
I149.0631R10.15_HILICPos_X_HILICPos,To_C,0,1,a
I150.0775R6.27_HILICPos_X_HILICPos,To_C,0.7770300348426796,5,d
I152.0567R7.37_HILICPos_X_HILICPos,To_C,0.4950241067164016,4,g
I152.0567R8.12_HILICPos_X_HILICPos,To_C,0.5584884211919521,1,a
I152.0568R1.08_CyanoAq_X_RP,To_C,0.7971573252376275,4,g
I152.0707R9.08_HILICPos_X_HILICPos,To_C,0,7,f
I154.0532R5.23_HILICPos_X_HILICPos,To_C,0,4,g
I154.0723R8.97_HILICPos_X_HILICPos,To_C,0,2,c
I155.0815R8.72_HILICPos_X_HILICPos,To_C,0,4,g
I157.0973R7.33_HILICPos_X_HILICPos,To_C,0,4,g
I158.0813R7.81_HILICPos_X_HILICPos,To_C,0,6,e
I158.1176R5.48_HILICPos_X_HILICPos,To_C,0,4,g
I160.037R5.34_HILICPos_X_HILICPos,To_C,0.7380580521751553,3,b
I160.0969R6.82_HILICPos_X_HILICPos,To_C,0,4,g
I160.0969R7.56_HILICPos_X_HILICPos,To_C,0,4,g
I160.0969R8.37_HILICPos_X_HILICPos,To_C,0,4,g
I161.0631R9.25_HILICPos_X_HILICPos,To_C,0,6,e
I162.0776R1.13_CyanoAq_X_RP,To_C,0,4,g
I162.1125R8.11_HILICPos_X_HILICPos,To_C,0,4,g
I165.0581R8.33_HILICPos_X_HILICPos,To_C,0.8726291805789292,5,d
I166.0864R1.12_CyanoAq_X_RP,To_C,0.6978778578676883,1,a
I167.0204R10.56_HILICNeg_X_HILICNeg,To_C,0,6,e
I168.0517R1.05_CyanoAq_X_RP,To_C,0,4,g
I170.0684R16.91_HILICPos_X_HILICPos,To_C,0,7,f
I170.1176R8.07_HILICPos_X_HILICPos,To_C,0,4,g
I172.0067R5.44_HILICNeg_X_HILICNeg,To_C,0,6,e
I173.0921R8.33_HILICPos_X_HILICPos,To_C,0,5,d
I174.022R5.45_HILICPos_X_HILICPos,To_C,0,6,e
I174.1126R6.89_HILICPos_X_HILICPos,To_C,0,4,g
I174.1126R8.06_HILICPos_X_HILICPos,To_C,0,4,g
I175.0789R1_CyanoAq_X_RP,To_C,0,6,e
I175.119R17.83_HILICPos_X_HILICPos,To_C,0,1,a
I176.0918R10.77_HILICPos_X_HILICPos,To_C,0,4,g
I176.1281R10.33_HILICPos_X_HILICPos,To_C,0,6,e
I176.1282R7.85_HILICPos_X_HILICPos,To_C,0,4,g
I177.0581R9.17_HILICPos_X_HILICPos,To_C,0,4,g
I177.0582R7.98_HILICPos_X_HILICPos,To_C,0,4,g
I180.1019R8.38_HILICPos_X_HILICPos,To_C,0,7,f
I182.0674R1.17_CyanoAq_X_RP,To_C,0,2,c
I185.0922R8.02_HILICPos_X_HILICPos,To_C,0,4,g
I186.0253R12.12_HILICNeg_X_HILICNeg,To_C,0.7525234417191291,1,a
I188.0707R7.54_HILICPos_X_HILICPos,To_C,0.9465927307857391,1,a
I189.1235R6.93_HILICPos_X_HILICPos,To_C,0,4,g
I190.1439R0.83_CyanoAq_X_RP,To_C,0,4,g
I192.9808R2.93_HILICNeg_X_HILICNeg,To_C,0,4,g
I193.0531R10.87_HILICPos_X_HILICPos,To_C,0,7,f
I193.0894R10.12_HILICPos_X_HILICPos,To_C,0,7,f
I194.9965R12.04_HILICNeg_X_HILICNeg,To_C,0,3,b
I195.0765R10.08_HILICPos_X_HILICPos,To_C,0,4,g
I196.0831R1.52_CyanoAq_X_RP,To_C,0,2,c
I196.083R5.03_HILICPos_X_HILICPos,To_C,0,2,c
I203.1392R1.16_CyanoAq_X_RP,To_C,0.7200100712090559,1,a
I204.1232R7.22_HILICPos_X_HILICPos,To_C,0.9007259868772728,5,d
I204.1233R3.65_HILICPos_X_HILICPos,To_C,0,4,g
I206.0675R2.59_CyanoAq_X_RP,To_C,0,4,g
I207.0686R8.88_HILICPos_X_HILICPos,To_C,0,4,g
I209.0478R11.07_HILICPos_X_HILICPos,To_C,0,6,e
I211.0565R12.12_HILICPos_X_HILICPos,To_C,0.7070378774712179,1,a
I214.0484R11.68_HILICNeg_X_HILICNeg,To_C,0.7751581807829272,5,d
I217.93R10.87_HILICNeg_X_HILICNeg,To_C,0,6,e
I219.9271R10.87_HILICNeg_X_HILICNeg,To_C,0,6,e
I221.022R10.39_HILICNeg_X_HILICNeg,To_C,0,4,g
I221.0843R5.58_HILICPos_X_HILICPos,To_C,0,4,g
I221.0843R8.12_HILICPos_X_HILICPos,To_C,0,4,g
I221.0844R0.89_CyanoAq_X_RP,To_C,0,4,g
I225.1607R2.2_HILICNeg_X_HILICNeg,To_C,0,4,g
I227.1754R2.2_HILICPos_X_HILICPos,To_C,0,4,g
I228.0979R6.34_HILICPos_X_HILICPos,To_C,0.6257837435603023,1,a
I229.1549R0.89_CyanoAq_X_RP,To_C,0,4,g
I229.1557R2_HILICNeg_X_HILICNeg,To_C,0.7897711161680365,3,b
I232.0231R10.77_HILICNeg_X_HILICNeg,To_C,0,2,c
I232.118R6.16_HILICPos_X_HILICPos,To_C,0,4,g
I235.1653R7.18_HILICPos_X_HILICPos,To_C,0.7644844867585066,5,d
I236.1492R9.91_HILICPos_X_HILICPos,To_C,0,4,g
I236.1493R8.23_HILICPos_X_HILICPos,To_C,0,4,g
I237.1235R1.65_CyanoAq_X_RP,To_C,0.48687038511768965,3,b
I238.0524R11.67_HILICPos_X_HILICPos,To_C,0.7459789462420195,4,g
I240.1092R0.94_CyanoAq_X_RP,To_C,0.533652819681588,2,c
I241.0119R13.69_HILICNeg_X_HILICNeg,To_C,0.5865015345905417,5,d
I243.1715R1.84_HILICNeg_X_HILICNeg,To_C,0.759755603464509,3,b
I244.0828R9.94_HILICNeg_X_HILICNeg,To_C,0,6,e
I244.0929R7.89_HILICPos_X_HILICPos,To_C,0.6873117817997754,1,a
I245.1861R2.33_CyanoAq_X_RP,To_C,0.5301049355010051,3,b
I245.1862R2.58_CyanoAq_X_RP,To_C,0.4958640156775554,3,b
I252.083R12.11_HILICPos_X_HILICPos,To_C,0.7443206862579849,1,a
I252.1092R3.46_HILICPos_X_HILICPos,To_C,0,1,a
I252.1441R10.53_HILICPos_X_HILICPos,To_C,0,7,f
I260.1131R1.01_CyanoAq_X_RP,To_C,0,6,e
I263.1426R2.13_CyanoAq_X_RP,To_C,0.7210913441903583,5,d
I267.0726R11.17_HILICNeg_X_HILICNeg,To_C,0,2,c
I268.1042R1.29_CyanoAq_X_RP,To_C,0,4,g
I269.0882R1.02_CyanoAq_X_RP,To_C,0.6732943176372754,7,f
I271.1288R9.7_HILICPos_X_HILICPos,To_C,0,6,e
I271.1291R0.87_CyanoAq_X_RP,To_C,0,6,e
I275.9414R1.7_HILICNeg_X_HILICNeg,To_C,0.638118527064676,4,g
I279.1706R4.12_CyanoAq_X_RP,To_C,0.5135021751300152,3,b
I283.0872R1.5_CyanoAq_X_RP,To_C,0,4,g
I284.0991R8.89_HILICPos_X_HILICPos,To_C,0.7130666519438139,1,a
I285.1445R6.57_HILICPos_X_HILICPos,To_C,0,6,e
I285.1447R0.91_CyanoAq_X_RP,To_C,0,4,g
I285.1447R1.14_CyanoAq_X_RP,To_C,0,6,e
I285.6464R1_CyanoAq_X_RP,To_C,0,4,g
I288.1918R7.18_HILICPos_X_HILICPos,To_C,0.7988122011931253,5,d
I288.2032R0.91_CyanoAq_X_RP,To_C,0.6247380248377207,3,b
I289.1393R10.28_HILICPos_X_HILICPos,To_C,0,4,g
I291.0698R7.5_HILICPos_X_HILICPos,To_C,0,6,e
I292.0629R12.12_HILICPos_X_HILICPos,To_C,0.6308815998569285,3,b
I292.0727R10.9_HILICNeg_X_HILICNeg,To_C,0,5,d
I293.2112R9.77_CyanoAq_X_RP,To_C,0,4,g
I293.2113R9.66_CyanoAq_X_RP,To_C,0,4,g
I294.1814R1.08_CyanoAq_X_RP,To_C,0.5208998491170953,5,d
I295.1291R1.78_CyanoAq_X_RP,To_C,0.5813849097468191,3,b
I295.1654R2.4_CyanoAq_X_RP,To_C,0.7418052946471636,5,d
I295.1655R2.58_CyanoAq_X_RP,To_C,0.6801320776680334,3,b
I295.1655R2.81_CyanoAq_X_RP,To_C,0.7148417434156947,3,b
I296.6058R1.22_CyanoAq_X_RP,To_C,0,6,e
I297.0846R5.35_HILICPos_X_HILICPos,To_C,0.5500927470915191,5,d
I298.0971R2.1_CyanoAq_X_RP,To_C,0.5262149637715817,1,a
I298.957R7.41_HILICNeg_X_HILICNeg,To_C,0,4,g
I302.0009R7.07_HILICNeg_X_HILICNeg,To_C,0,2,c
I303.1551R9.17_HILICPos_X_HILICPos,To_C,0,6,e
I303.1553R0.89_CyanoAq_X_RP,To_C,0,6,e
I304.079R2.8_HILICNeg_X_HILICNeg,To_C,0,2,c
I308.1605R5.35_HILICPos_X_HILICPos,To_C,0.6746142454585191,5,d
I310.14R1.31_CyanoAq_X_RP,To_C,0.5872325147298784,7,f
I311.1239R1.4_CyanoAq_X_RP,To_C,0.576047194091003,2,c
I313.1548R4.98_CyanoAq_X_RP,To_C,0.6398858217001082,3,b
I316.0457R12.61_HILICNeg_X_HILICNeg,To_C,0,4,g
I317.0553R12.1_HILICNeg_X_HILICNeg,To_C,0.8667438312565799,1,a
I321.2427R9.33_CyanoAq_X_RP,To_C,0,5,d
I322.1877R1.19_CyanoAq_X_RP,To_C,0.5492801509315576,3,b
I325.0188R11.15_HILICNeg_X_HILICNeg,To_C,0,4,g
I326.0563R6.58_HILICPos_X_HILICPos,To_C,0,4,g
I327.1204R10.42_HILICNeg_X_HILICNeg,To_C,0,6,e
I329.0856R4.34_HILICNeg_X_HILICNeg,To_C,0.7742096388632466,7,f
I329.1346R2.89_CyanoAq_X_RP,To_C,0,6,e
I329.1347R0.88_CyanoAq_X_RP,To_C,0,6,e
I329.1742R7.17_HILICPos_X_HILICPos,To_C,0.7867642668704543,5,d
I331.1154R11.28_HILICNeg_X_HILICNeg,To_C,0,6,e
I333.1293R11.28_HILICPos_X_HILICPos,To_C,0,6,e
I338.006R9.9_HILICNeg_X_HILICNeg,To_C,0,4,g
I340.0028R9.93_HILICNeg_X_HILICNeg,To_C,0,4,g
I340.2597R6.93_CyanoAq_X_RP,To_C,0,4,g
I345.0462R0.88_CyanoAq_X_RP,To_C,0,2,c
I346.0564R12.06_HILICNeg_X_HILICNeg,To_C,0.6619224886718916,1,a
I347.1452R0.87_CyanoAq_X_RP,To_C,0,6,e
I376.9346R7.43_HILICNeg_X_HILICNeg,To_C,0,4,g
I377.1459R4.24_CyanoAq_X_RP,To_C,0.7747931280326221,3,b
I379.083R11.37_HILICNeg_X_HILICNeg,To_C,0.41858750952608786,1,a
I386.0341R16.12_HILICNeg_X_HILICNeg,To_C,0,1,a
I387.2256R2.2_HILICNeg_X_HILICNeg,To_C,0,4,g
I401.241R2.14_HILICNeg_X_HILICNeg,To_C,0,4,g
I414.1624R0.94_CyanoAq_X_RP,To_C,0,2,c
I414.1638R9.08_HILICNeg_X_HILICNeg,To_C,0,2,c
I416.1778R9.11_HILICPos_X_HILICPos,To_C,0,2,c
I416.178R0.93_CyanoAq_X_RP,To_C,0,2,c
I429.1257R12.32_HILICNeg_X_HILICNeg,To_C,0,2,c
I455.1888R6.34_HILICPos_X_HILICPos,To_C,0,4,g
I479.1923R4.35_HILICPos_X_HILICPos,To_C,0.765336353255413,7,f
I479.7914R1.79_HILICNeg_X_HILICNeg,To_C,0,4,g
I511.2407R3.6_CyanoAq_X_RP,To_C,0,4,g
I548.2723R4.91_CyanoAq_X_RP,To_C,0,4,g
I606.0756R12.98_HILICNeg_X_HILICNeg,To_C,0.6808686028526939,1,a
I801.3309R6.22_CyanoAq_X_RP,To_C,0,4,g
I802.3342R6.22_CyanoAq_X_RP,To_C,0,4,g
I84.045R12.12_HILICPos_X_HILICPos,To_C,0.7155404533182822,1,a
I87.0446R10.14_HILICPos_X_HILICPos,To_C,0,6,e
I93.0578R5.36_HILICPos_X_HILICPos,To_C,0.6278490429516754,5,d
I96.0449R5.35_HILICPos_X_HILICPos,To_C,0,4,g
Inosine_X_HILICNeg,To_C,0,7,f
Isethionic Acid_X_HILICNeg,To_C,0,5,d
Kynurenine_X_RP,To_C,0.8786213944428521,5,d
L-Pyroglutamic acid_X_HILICNeg,To_C,0.8047838648333443,3,b
Lysine_X_HILICPos,To_C,0.9714637176019983,1,a
Malic Acid_X_HILICNeg,To_C,0.8145052291974877,5,d
Methionine Sulfoxide_X_HILICPos,To_C,0.8765791576027961,3,b
Methionine_X_HILICPos,To_C,0.9116778148655486,1,a
N-acetyltaurine_X_HILICNeg,To_C,0,4,g
N(e)-Acetyl-Lysine_X_HILICPos,To_C,0.522149193902893,5,d
NAD_X_HILICNeg,To_C,0.777220023699174,1,a
Ornithine_X_HILICPos,To_C,0.9804769653990754,3,b
Propionyl-L-carnitine_X_HILICPos,To_C,0.825227393955242,5,d
Sarcosine_X_HILICPos,To_C,0.6385282698466046,5,d
Serine_X_HILICPos,To_C,0.8107209073921695,1,a
Sucrose_X_HILICNeg,To_C,0,2,c
Sulfolactic Acid_X_HILICNeg,To_C,0.5060658573333944,4,g
Sulfurol_X_RP,To_C,0.8158044115609592,4,g
Threonine_X_HILICPos,To_C,0.7432903103741729,1,a
Trehalose_X_HILICNeg,To_C,0,4,g
Tryptophan_X_RP,To_C,0.8220401079212266,1,a
Tyrosine_X_HILICPos,To_C,0.7124228917828512,1,a
Uridine_X_HILICNeg,To_C,0.7977068310490142,1,a
Vitamin B3_X_HILICPos,To_C,0,6,e
Vitamin B5_X_RP,To_C,0.5469938516326274,1,a
Adenine_X_HILICPos,Tp_A,0,1,a
Adenosine_X_HILICPos,Tp_A,0.6246051823275461,1,a
Adenosyl Homocysteine_X_HILICPos,Tp_A,0.7780474281931641,1,a
Adenosyl Methionine_X_HILICPos,Tp_A,0.6427385375042421,1,a
Agmatine_X_RP,Tp_A,0,2,c
Alanine_X_HILICPos,Tp_A,0.8217918576460465,3,b
Allopurinol_X_RP,Tp_A,0.7644361372175545,4,g
Amino Propanesulfonic Acid_X_HILICNeg,Tp_A,0,4,g
Argininosuccinic Acid_X_HILICPos,Tp_A,0.5992636985250329,1,a
Asparagine_X_HILICPos,Tp_A,0.8573417610678252,1,a
Aspartic acid_X_HILICPos,Tp_A,0.7612860143758946,1,a
beta-Alanine_X_HILICPos,Tp_A,0,4,g
beta-Glutamic acid_X_HILICPos,Tp_A,0,4,g
