MassFeature_Column,SampID,std_area,cluster,latitude,Depth,cluster_letters
I104.1074R10.68_HILICPos_X_HILICPos,KM1513-125m_A,0.04519258077003503,2,24.5548,125,b
I107.0734R9.09_HILICPos_X_HILICPos,KM1513-125m_A,0.0521716433209995,1,24.5548,125,a
I116.0709R8.8_HILICPos_X_HILICPos,KM1513-125m_A,0.05693874001164992,1,24.5548,125,a
I118.0864R7.19_HILICPos_X_HILICPos,KM1513-125m_A,0.07775477906807163,1,24.5548,125,a
I120.0811R5.29_HILICPos_X_HILICPos,KM1513-125m_A,0.05272645787828244,1,24.5548,125,a
I121.032R8.27_HILICPos_X_HILICPos,KM1513-125m_A,0.01678455680854466,1,24.5548,125,a
I121.0684R10.7_HILICPos_X_HILICPos,KM1513-125m_A,0.017665097271796864,2,24.5548,125,b
I124.0064R10.88_HILICNeg_X_HILICNeg,KM1513-125m_A,0.072597745338577,1,24.5548,125,a
I126.904R4.8_HILICNeg_X_HILICNeg,KM1513-125m_A,0.048726462349527974,1,24.5548,125,a
I130.05R11.1_HILICPos_X_HILICPos,KM1513-125m_A,0.028505913317091798,1,24.5548,125,a
I130.1592R4.02_CyanoAq_X_RP,KM1513-125m_A,0,1,24.5548,125,a
I131.0704R10.12_HILICPos_X_HILICPos,KM1513-125m_A,0.013481447985992405,1,24.5548,125,a
I132.102R6.53_HILICPos_X_HILICPos,KM1513-125m_A,0.03370940631363555,2,24.5548,125,b
I132.102R9.3_HILICPos_X_HILICPos,KM1513-125m_A,0.039981793657140045,2,24.5548,125,b
I134.0813R10.18_HILICPos_X_HILICPos,KM1513-125m_A,0.03883497248953895,2,24.5548,125,b
I136.0508R7.09_HILICPos_X_HILICPos,KM1513-125m_A,0.08588592148976394,1,24.5548,125,a
I137.0459R1.05_CyanoAq_X_RP,KM1513-125m_A,0.05727723879094682,1,24.5548,125,a
I137.0459R6.2_HILICPos_X_HILICPos,KM1513-125m_A,0.06500476076497158,1,24.5548,125,a
I137.0459R7.49_HILICPos_X_HILICPos,KM1513-125m_A,0.0568042139466671,1,24.5548,125,a
I138.0549R5.35_HILICPos_X_HILICPos,KM1513-125m_A,0.06464387808655626,1,24.5548,125,a
I138.055R7.72_HILICPos_X_HILICPos,KM1513-125m_A,0.06684893642540092,1,24.5548,125,a
I139.0157R7.24_HILICNeg_X_HILICNeg,KM1513-125m_A,0.028826180603316345,2,24.5548,125,b
I141.0659R7.2_HILICPos_X_HILICPos,KM1513-125m_A,0.09865267887434143,1,24.5548,125,a
I143.0816R7.97_HILICPos_X_HILICPos,KM1513-125m_A,0.10894296684750839,1,24.5548,125,a
I144.1019R6.44_HILICPos_X_HILICPos,KM1513-125m_A,0.027185279120963527,2,24.5548,125,b
I145.0608R10.18_HILICPos_X_HILICPos,KM1513-125m_A,0.07992227291367883,1,24.5548,125,a
I146.0601R1.92_CyanoAq_X_RP,KM1513-125m_A,0.059636970004788646,1,24.5548,125,a
I148.0605R12.12_HILICPos_X_HILICPos,KM1513-125m_A,0.04030266174867196,1,24.5548,125,a
I148.0968R8.21_HILICPos_X_HILICPos,KM1513-125m_A,0.046727037738220206,1,24.5548,125,a
I148.9235R3.57_HILICNeg_X_HILICNeg,KM1513-125m_A,0.07516111399370942,1,24.5548,125,a
I149.0631R10.15_HILICPos_X_HILICPos,KM1513-125m_A,0.010558859960964673,2,24.5548,125,b
I150.0775R6.27_HILICPos_X_HILICPos,KM1513-125m_A,0.03343666986123765,1,24.5548,125,a
I151.1441R6.61_HILICPos_X_HILICPos,KM1513-125m_A,0.10202274375388082,1,24.5548,125,a
I152.0567R7.37_HILICPos_X_HILICPos,KM1513-125m_A,0.07828479209588636,1,24.5548,125,a
I152.0567R8.12_HILICPos_X_HILICPos,KM1513-125m_A,0.0665808254878618,1,24.5548,125,a
I152.0568R1.08_CyanoAq_X_RP,KM1513-125m_A,0.05405943066391314,1,24.5548,125,a
I152.0707R9.08_HILICPos_X_HILICPos,KM1513-125m_A,0.05086054311028792,1,24.5548,125,a
I152.1282R1.07_CyanoAq_X_RP,KM1513-125m_A,0.10395497762877293,1,24.5548,125,a
I154.0532R5.23_HILICPos_X_HILICPos,KM1513-125m_A,0.06590481869619441,1,24.5548,125,a
I154.0723R8.97_HILICPos_X_HILICPos,KM1513-125m_A,0.01751933102802421,2,24.5548,125,b
I155.0815R8.72_HILICPos_X_HILICPos,KM1513-125m_A,0.13247789077217187,1,24.5548,125,a
I157.0973R7.33_HILICPos_X_HILICPos,KM1513-125m_A,0.10199558240333575,1,24.5548,125,a
I158.0813R7.81_HILICPos_X_HILICPos,KM1513-125m_A,0.037862771314732376,1,24.5548,125,a
I158.1176R5.48_HILICPos_X_HILICPos,KM1513-125m_A,0.04626063855160378,2,24.5548,125,b
I160.037R5.34_HILICPos_X_HILICPos,KM1513-125m_A,0.05338618373032255,1,24.5548,125,a
I160.0969R6.82_HILICPos_X_HILICPos,KM1513-125m_A,0.026617101885981098,1,24.5548,125,a
I160.0969R7.56_HILICPos_X_HILICPos,KM1513-125m_A,0.05124940134914371,1,24.5548,125,a
I160.0969R8.37_HILICPos_X_HILICPos,KM1513-125m_A,0.04958420481384636,1,24.5548,125,a
I161.0631R9.25_HILICPos_X_HILICPos,KM1513-125m_A,0.0344287899874853,1,24.5548,125,a
I162.0776R1.13_CyanoAq_X_RP,KM1513-125m_A,0.07334752484379732,1,24.5548,125,a
I162.1125R6.83_HILICPos_X_HILICPos,KM1513-125m_A,0.034047333057775984,1,24.5548,125,a
I162.1125R8.11_HILICPos_X_HILICPos,KM1513-125m_A,0.00850675424982684,3,24.5548,125,c
I165.0581R8.33_HILICPos_X_HILICPos,KM1513-125m_A,0.009956955810531512,2,24.5548,125,b
I166.0864R1.12_CyanoAq_X_RP,KM1513-125m_A,0.058210399843555014,1,24.5548,125,a
I167.0204R10.56_HILICNeg_X_HILICNeg,KM1513-125m_A,0.013261925566968445,2,24.5548,125,b
I168.0517R1.05_CyanoAq_X_RP,KM1513-125m_A,0.008298695144127085,3,24.5548,125,c
I170.0684R16.91_HILICPos_X_HILICPos,KM1513-125m_A,0.011135516082951422,2,24.5548,125,b
I170.1176R8.07_HILICPos_X_HILICPos,KM1513-125m_A,0.07235627564029877,1,24.5548,125,a
I172.0067R5.44_HILICNeg_X_HILICNeg,KM1513-125m_A,0.03007106283974388,2,24.5548,125,b
I173.0921R8.33_HILICPos_X_HILICPos,KM1513-125m_A,0.0716138938767126,1,24.5548,125,a
I174.022R5.45_HILICPos_X_HILICPos,KM1513-125m_A,0.029242079832758745,2,24.5548,125,b
I174.1126R6.89_HILICPos_X_HILICPos,KM1513-125m_A,0.06010051778181553,1,24.5548,125,a
I174.1126R8.06_HILICPos_X_HILICPos,KM1513-125m_A,0.06300131388702432,1,24.5548,125,a
I175.0789R1_CyanoAq_X_RP,KM1513-125m_A,0.008277631367993098,2,24.5548,125,b
I175.119R17.83_HILICPos_X_HILICPos,KM1513-125m_A,0.06308007530857028,1,24.5548,125,a
I176.0918R10.77_HILICPos_X_HILICPos,KM1513-125m_A,0.022089954443421895,1,24.5548,125,a
I176.0918R7.43_HILICPos_X_HILICPos,KM1513-125m_A,0.08431273559958735,1,24.5548,125,a
I176.1281R10.33_HILICPos_X_HILICPos,KM1513-125m_A,0.03198084333109986,2,24.5548,125,b
I176.1282R7.85_HILICPos_X_HILICPos,KM1513-125m_A,0.057056188439338046,1,24.5548,125,a
I177.0581R9.17_HILICPos_X_HILICPos,KM1513-125m_A,0.010764113143662943,1,24.5548,125,a
I177.0582R7.98_HILICPos_X_HILICPos,KM1513-125m_A,0.011777523805141856,1,24.5548,125,a
I179.0048R7.02_HILICPos_X_HILICPos,KM1513-125m_A,0.13155366871661778,1,24.5548,125,a
I179.024R6.59_HILICPos_X_HILICPos,KM1513-125m_A,0.09454993771493803,1,24.5548,125,a
I180.1019R8.38_HILICPos_X_HILICPos,KM1513-125m_A,0.05162349910426476,1,24.5548,125,a
I182.0674R1.17_CyanoAq_X_RP,KM1513-125m_A,0.0225712618304641,2,24.5548,125,b
I185.0922R8.02_HILICPos_X_HILICPos,KM1513-125m_A,0.13364421360607762,1,24.5548,125,a
I186.0253R12.12_HILICNeg_X_HILICNeg,KM1513-125m_A,0.033601796261114786,1,24.5548,125,a
I188.0707R7.54_HILICPos_X_HILICPos,KM1513-125m_A,0.05427914596008512,1,24.5548,125,a
I190.1439R0.83_CyanoAq_X_RP,KM1513-125m_A,0.03369869187999559,1,24.5548,125,a
I192.9131R3.72_HILICNeg_X_HILICNeg,KM1513-125m_A,0.009028849266146511,1,24.5548,125,a
I192.9808R2.93_HILICNeg_X_HILICNeg,KM1513-125m_A,0.008595949539401689,1,24.5548,125,a
I193.0531R10.87_HILICPos_X_HILICPos,KM1513-125m_A,0.010151205144255373,2,24.5548,125,b
I193.0894R10.12_HILICPos_X_HILICPos,KM1513-125m_A,0.014002677702392052,1,24.5548,125,a
I194.9965R12.04_HILICNeg_X_HILICNeg,KM1513-125m_A,0.0032513723440592127,2,24.5548,125,b
I195.0765R10.08_HILICPos_X_HILICPos,KM1513-125m_A,0.013037962229622337,2,24.5548,125,b
I196.0831R1.52_CyanoAq_X_RP,KM1513-125m_A,0.011503173337363774,2,24.5548,125,b
I196.083R5.03_HILICPos_X_HILICPos,KM1513-125m_A,0.015796243929854046,1,24.5548,125,a
I203.1392R1.16_CyanoAq_X_RP,KM1513-125m_A,0.03576596631697476,2,24.5548,125,b
I204.1232R7.22_HILICPos_X_HILICPos,KM1513-125m_A,0.08025740206513735,1,24.5548,125,a
I204.1233R3.65_HILICPos_X_HILICPos,KM1513-125m_A,0.0015034301163411176,2,24.5548,125,b
I204.1596R0.89_CyanoAq_X_RP,KM1513-125m_A,0.029173449313319284,1,24.5548,125,a
I206.0351R6.59_HILICPos_X_HILICPos,KM1513-125m_A,0.08860425889564594,1,24.5548,125,a
I206.0675R2.59_CyanoAq_X_RP,KM1513-125m_A,0.09550236788229191,1,24.5548,125,a
I206.1389R6.76_HILICPos_X_HILICPos,KM1513-125m_A,0.027692996380986597,2,24.5548,125,b
I207.0686R8.88_HILICPos_X_HILICPos,KM1513-125m_A,0.007236291322548692,2,24.5548,125,b
I207.1704R6.56_HILICPos_X_HILICPos,KM1513-125m_A,0.04424550084474528,2,24.5548,125,b
I209.0478R11.07_HILICPos_X_HILICPos,KM1513-125m_A,0.019530972497750942,1,24.5548,125,a
I209.0843R7.18_HILICPos_X_HILICPos,KM1513-125m_A,0.011608663654584562,3,24.5548,125,c
I209.0844R8.07_HILICPos_X_HILICPos,KM1513-125m_A,0.02566555539632944,1,24.5548,125,a
I211.0565R12.12_HILICPos_X_HILICPos,KM1513-125m_A,0.03452225993953603,1,24.5548,125,a
I214.0388R5.25_HILICNeg_X_HILICNeg,KM1513-125m_A,0.06513735024451374,1,24.5548,125,a
I214.0484R11.68_HILICNeg_X_HILICNeg,KM1513-125m_A,0.016086730509086614,2,24.5548,125,b
I217.93R10.87_HILICNeg_X_HILICNeg,KM1513-125m_A,0.0422083760657004,1,24.5548,125,a
I219.1703R6.51_HILICPos_X_HILICPos,KM1513-125m_A,0.030017603720308525,2,24.5548,125,b
I219.9271R10.87_HILICNeg_X_HILICNeg,KM1513-125m_A,0.03500372928069459,1,24.5548,125,a
I221.022R10.39_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I221.0843R5.26_HILICPos_X_HILICPos,KM1513-125m_A,0.009457669133413924,1,24.5548,125,a
I221.0843R5.58_HILICPos_X_HILICPos,KM1513-125m_A,0.009465892904842206,1,24.5548,125,a
I221.0843R8.12_HILICPos_X_HILICPos,KM1513-125m_A,0.018410103789718187,2,24.5548,125,b
I221.0844R0.89_CyanoAq_X_RP,KM1513-125m_A,0.010636985343207447,2,24.5548,125,b
I225.1607R2.2_HILICNeg_X_HILICNeg,KM1513-125m_A,0.02219669635184871,3,24.5548,125,c
I227.1754R2.2_HILICPos_X_HILICPos,KM1513-125m_A,0.03621382726648525,2,24.5548,125,b
I228.0979R6.34_HILICPos_X_HILICPos,KM1513-125m_A,0.04224341428314965,1,24.5548,125,a
I229.1549R0.89_CyanoAq_X_RP,KM1513-125m_A,0.041737675134669396,1,24.5548,125,a
I229.1557R2_HILICNeg_X_HILICNeg,KM1513-125m_A,0.029153438427002496,2,24.5548,125,b
I232.0231R10.77_HILICNeg_X_HILICNeg,KM1513-125m_A,0,1,24.5548,125,a
I232.118R6.16_HILICPos_X_HILICPos,KM1513-125m_A,0,3,24.5548,125,c
I235.1653R7.18_HILICPos_X_HILICPos,KM1513-125m_A,0.08507063369534684,2,24.5548,125,b
I236.1492R9.91_HILICPos_X_HILICPos,KM1513-125m_A,0.007831297453229793,3,24.5548,125,c
I236.1493R8.23_HILICPos_X_HILICPos,KM1513-125m_A,0.02281279367627594,2,24.5548,125,b
I237.1235R1.65_CyanoAq_X_RP,KM1513-125m_A,0.022476798935511244,2,24.5548,125,b
I238.0524R11.67_HILICPos_X_HILICPos,KM1513-125m_A,0.022748367470728996,1,24.5548,125,a
I239.002R2.89_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I240.1092R0.94_CyanoAq_X_RP,KM1513-125m_A,0.057906913280428234,2,24.5548,125,b
I241.0119R13.69_HILICNeg_X_HILICNeg,KM1513-125m_A,0.029230705876457107,2,24.5548,125,b
I241.0297R0.89_CyanoAq_X_RP,KM1513-125m_A,0,2,24.5548,125,b
I243.1715R1.84_HILICNeg_X_HILICNeg,KM1513-125m_A,0.02920888165819647,2,24.5548,125,b
I244.0828R9.94_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I244.0929R7.89_HILICPos_X_HILICPos,KM1513-125m_A,0.03485465506677513,1,24.5548,125,a
I245.1588R2.3_CyanoAq_X_RP,KM1513-125m_A,0.10931757507597588,1,24.5548,125,a
I245.1861R2.33_CyanoAq_X_RP,KM1513-125m_A,0.03455214835405832,2,24.5548,125,b
I245.1862R2.58_CyanoAq_X_RP,KM1513-125m_A,0.036435942026503056,2,24.5548,125,b
I248.9764R0.9_CyanoAq_X_RP,KM1513-125m_A,0,2,24.5548,125,b
I252.083R12.11_HILICPos_X_HILICPos,KM1513-125m_A,0.03120469351472901,1,24.5548,125,a
I252.1092R3.46_HILICPos_X_HILICPos,KM1513-125m_A,0.02827074176780138,1,24.5548,125,a
I252.1441R10.53_HILICPos_X_HILICPos,KM1513-125m_A,0.01369931069292461,2,24.5548,125,b
I260.1131R1.01_CyanoAq_X_RP,KM1513-125m_A,8.74526694381974e-4,3,24.5548,125,c
I261.1311R1.29_CyanoAq_X_RP,KM1513-125m_A,0.06588239765247841,1,24.5548,125,a
I261.9827R12.12_HILICNeg_X_HILICNeg,KM1513-125m_A,0.012497112344040832,4,24.5548,125,d
I263.1426R2.13_CyanoAq_X_RP,KM1513-125m_A,0,2,24.5548,125,b
I267.0726R11.17_HILICNeg_X_HILICNeg,KM1513-125m_A,0.0028206144182942538,1,24.5548,125,a
I268.1042R1.29_CyanoAq_X_RP,KM1513-125m_A,0.05339504277189647,1,24.5548,125,a
I269.0882R1.02_CyanoAq_X_RP,KM1513-125m_A,0.05343699478821592,1,24.5548,125,a
I271.1288R9.7_HILICPos_X_HILICPos,KM1513-125m_A,0,3,24.5548,125,c
I271.1291R0.87_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I275.9414R1.7_HILICNeg_X_HILICNeg,KM1513-125m_A,0,2,24.5548,125,b
I276.9109R1.79_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I277.9097R1.79_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I279.1706R4.12_CyanoAq_X_RP,KM1513-125m_A,0.03921526218291292,2,24.5548,125,b
I283.0872R1.5_CyanoAq_X_RP,KM1513-125m_A,0.051897213265066265,1,24.5548,125,a
I284.0991R8.89_HILICPos_X_HILICPos,KM1513-125m_A,0.028647365326892563,1,24.5548,125,a
I285.1445R6.57_HILICPos_X_HILICPos,KM1513-125m_A,2.9949906233424215e-4,3,24.5548,125,c
I285.1445R8.18_HILICPos_X_HILICPos,KM1513-125m_A,3.808401825895829e-4,3,24.5548,125,c
I285.1447R0.91_CyanoAq_X_RP,KM1513-125m_A,7.391136217397854e-4,3,24.5548,125,c
I285.1447R1.14_CyanoAq_X_RP,KM1513-125m_A,1.6919206797304684e-4,3,24.5548,125,c
I285.6464R1_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I288.1918R7.18_HILICPos_X_HILICPos,KM1513-125m_A,0.07974797782054348,1,24.5548,125,a
I288.2032R0.91_CyanoAq_X_RP,KM1513-125m_A,0.05069216434669592,2,24.5548,125,b
I289.1393R10.28_HILICPos_X_HILICPos,KM1513-125m_A,0.0012703740981711612,3,24.5548,125,c
I291.0698R7.5_HILICPos_X_HILICPos,KM1513-125m_A,0.05000059613210828,1,24.5548,125,a
I292.0629R12.12_HILICPos_X_HILICPos,KM1513-125m_A,0.017791744993029247,1,24.5548,125,a
I292.0727R10.9_HILICNeg_X_HILICNeg,KM1513-125m_A,0.019075641325513273,2,24.5548,125,b
I293.2112R9.77_CyanoAq_X_RP,KM1513-125m_A,0.01148170978746202,3,24.5548,125,c
I293.2113R9.66_CyanoAq_X_RP,KM1513-125m_A,0.008488173758271997,3,24.5548,125,c
I294.1814R1.08_CyanoAq_X_RP,KM1513-125m_A,0.03442036892099128,2,24.5548,125,b
I295.1291R1.78_CyanoAq_X_RP,KM1513-125m_A,0.12566902295904928,1,24.5548,125,a
I295.1654R2.4_CyanoAq_X_RP,KM1513-125m_A,0.036497159940604366,2,24.5548,125,b
I295.1655R2.58_CyanoAq_X_RP,KM1513-125m_A,0.037195429510073916,2,24.5548,125,b
I295.1655R2.81_CyanoAq_X_RP,KM1513-125m_A,0.04029181162985775,2,24.5548,125,b
I296.6058R1.22_CyanoAq_X_RP,KM1513-125m_A,0.05778316021738922,1,24.5548,125,a
I297.0846R5.35_HILICPos_X_HILICPos,KM1513-125m_A,0.04038698710772695,2,24.5548,125,b
I297.1885R5.9_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I298.0971R2.1_CyanoAq_X_RP,KM1513-125m_A,0.021162297675170635,2,24.5548,125,b
I300.8705R4.81_HILICNeg_X_HILICNeg,KM1513-125m_A,0,2,24.5548,125,b
I303.1551R9.17_HILICPos_X_HILICPos,KM1513-125m_A,0,3,24.5548,125,c
I303.1553R0.89_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I304.079R2.8_HILICNeg_X_HILICNeg,KM1513-125m_A,0.060332483677940654,1,24.5548,125,a
I305.1573R1.6_CyanoAq_X_RP,KM1513-125m_A,0.07076102202482769,1,24.5548,125,a
I306.4913R3.77_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I308.1605R5.35_HILICPos_X_HILICPos,KM1513-125m_A,0.05393371459962118,1,24.5548,125,a
I310.14R1.31_CyanoAq_X_RP,KM1513-125m_A,0.019280823815036256,2,24.5548,125,b
I311.1239R1.4_CyanoAq_X_RP,KM1513-125m_A,0.10730215267023475,1,24.5548,125,a
I313.1548R4.98_CyanoAq_X_RP,KM1513-125m_A,0.033518412617210294,2,24.5548,125,b
I316.0457R12.61_HILICNeg_X_HILICNeg,KM1513-125m_A,0.012751381343909312,1,24.5548,125,a
I317.0553R12.1_HILICNeg_X_HILICNeg,KM1513-125m_A,0.024811862489570055,2,24.5548,125,b
I321.2427R9.33_CyanoAq_X_RP,KM1513-125m_A,0.007806188132730644,3,24.5548,125,c
I322.1877R1.19_CyanoAq_X_RP,KM1513-125m_A,0.03722240660226662,2,24.5548,125,b
I325.0188R11.15_HILICNeg_X_HILICNeg,KM1513-125m_A,3.210381130994027e-4,1,24.5548,125,a
I325.1761R2.97_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I326.0563R6.58_HILICPos_X_HILICPos,KM1513-125m_A,0.08375321269357602,1,24.5548,125,a
I327.1204R10.42_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I329.0856R4.34_HILICNeg_X_HILICNeg,KM1513-125m_A,0.03878741261035487,1,24.5548,125,a
I329.1346R2.89_CyanoAq_X_RP,KM1513-125m_A,0.0022252551923340642,3,24.5548,125,c
I329.1347R0.88_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I329.1742R7.17_HILICPos_X_HILICPos,KM1513-125m_A,0.05196328217173203,1,24.5548,125,a
I331.1154R11.28_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I333.1293R11.28_HILICPos_X_HILICPos,KM1513-125m_A,5.593547789640466e-4,3,24.5548,125,c
I338.006R9.9_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I340.0028R9.93_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I340.2597R6.93_CyanoAq_X_RP,KM1513-125m_A,0.029370410187067358,3,24.5548,125,c
I340.7615R6.69_CyanoAq_X_RP,KM1513-125m_A,0.1970027694650045,1,24.5548,125,a
I345.0462R0.88_CyanoAq_X_RP,KM1513-125m_A,0.045699880930014584,2,24.5548,125,b
I345.6642R3.9_CyanoAq_X_RP,KM1513-125m_A,0.018706152372562613,4,24.5548,125,d
I346.0564R12.06_HILICNeg_X_HILICNeg,KM1513-125m_A,0.038244845200334804,1,24.5548,125,a
I346.1457R4.95_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I347.1452R0.87_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I370.6952R2.68_CyanoAq_X_RP,KM1513-125m_A,0.015441342873648317,4,24.5548,125,d
I375.2136R4.1_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I377.1459R4.24_CyanoAq_X_RP,KM1513-125m_A,0.05407426928236742,1,24.5548,125,a
I379.083R11.37_HILICNeg_X_HILICNeg,KM1513-125m_A,0.023474511910761726,1,24.5548,125,a
I381.1828R4.47_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I386.0341R16.12_HILICNeg_X_HILICNeg,KM1513-125m_A,0.03885921098083457,1,24.5548,125,a
I387.2256R2.2_HILICNeg_X_HILICNeg,KM1513-125m_A,0.016302556653165694,2,24.5548,125,b
I401.241R2.14_HILICNeg_X_HILICNeg,KM1513-125m_A,0.029871864270231228,2,24.5548,125,b
I404.7398R5.8_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I414.1624R0.94_CyanoAq_X_RP,KM1513-125m_A,0.11342159372201546,1,24.5548,125,a
I414.1638R9.08_HILICNeg_X_HILICNeg,KM1513-125m_A,0.055631033714817785,1,24.5548,125,a
I416.1778R9.11_HILICPos_X_HILICPos,KM1513-125m_A,0.06794174941804657,1,24.5548,125,a
I416.178R0.93_CyanoAq_X_RP,KM1513-125m_A,0.0683179667921436,1,24.5548,125,a
I419.6799R6.47_CyanoAq_X_RP,KM1513-125m_A,0.033194634941357305,4,24.5548,125,d
I424.2081R2.64_CyanoAq_X_RP,KM1513-125m_A,0,1,24.5548,125,a
I429.1257R12.32_HILICNeg_X_HILICNeg,KM1513-125m_A,6.396017125847752e-4,2,24.5548,125,b
I455.1888R6.34_HILICPos_X_HILICPos,KM1513-125m_A,0.012175675887267007,2,24.5548,125,b
I459.2336R3.77_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I470.2256R5.55_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I479.1923R4.35_HILICPos_X_HILICPos,KM1513-125m_A,0.026702848238177614,1,24.5548,125,a
I479.7914R1.79_HILICNeg_X_HILICNeg,KM1513-125m_A,0.0028732123251966127,3,24.5548,125,c
I495.0783R2.22_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I511.2407R3.6_CyanoAq_X_RP,KM1513-125m_A,0.11513726946586544,1,24.5548,125,a
I533.0521R2.2_HILICNeg_X_HILICNeg,KM1513-125m_A,0,3,24.5548,125,c
I548.2723R4.91_CyanoAq_X_RP,KM1513-125m_A,0.3672693589412726,1,24.5548,125,a
I575.1679R5.3_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I577.1657R5.3_CyanoAq_X_RP,KM1513-125m_A,0,3,24.5548,125,c
I589.2805R5.44_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I605.3175R6.37_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I606.0756R12.98_HILICNeg_X_HILICNeg,KM1513-125m_A,0.03580526472403729,1,24.5548,125,a
I620.9939R2.17_HILICNeg_X_HILICNeg,KM1513-125m_A,0,2,24.5548,125,b
I622.9911R2.17_HILICNeg_X_HILICNeg,KM1513-125m_A,0,2,24.5548,125,b
I801.3309R6.22_CyanoAq_X_RP,KM1513-125m_A,0,4,24.5548,125,d
I802.3342R6.22_CyanoAq_X_RP,KM1513-125m_A,0.01149554227444748,4,24.5548,125,d
I84.045R12.12_HILICPos_X_HILICPos,KM1513-125m_A,0.041418497367907287,1,24.5548,125,a
I87.0446R10.14_HILICPos_X_HILICPos,KM1513-125m_A,0.017406075129697357,2,24.5548,125,b
I93.0578R5.36_HILICPos_X_HILICPos,KM1513-125m_A,0.06458307778688499,1,24.5548,125,a
I96.0449R5.35_HILICPos_X_HILICPos,KM1513-125m_A,0.06294117725271356,1,24.5548,125,a
Inosine_X_HILICNeg,KM1513-125m_A,0.04574360918359301,1,24.5548,125,a
Isethionic Acid_X_HILICNeg,KM1513-125m_A,0.048094060370003834,1,24.5548,125,a
Kynurenine_X_RP,KM1513-125m_A,0.12852853397958142,1,24.5548,125,a
L-Pyroglutamic acid_X_HILICNeg,KM1513-125m_A,0.04906768699467833,1,24.5548,125,a
Lysine_X_HILICPos,KM1513-125m_A,0.048866927727685236,1,24.5548,125,a
Malic Acid_X_HILICNeg,KM1513-125m_A,0.05185904152671662,1,24.5548,125,a
Methionine Sulfoxide_X_HILICPos,KM1513-125m_A,0.06839824514052546,1,24.5548,125,a
Methionine_X_HILICPos,KM1513-125m_A,0.031776009863000644,1,24.5548,125,a
N-acetyltaurine_X_HILICNeg,KM1513-125m_A,0.03451082432254954,2,24.5548,125,b
N(e)-Acetyl-Lysine_X_HILICPos,KM1513-125m_A,0.0015110576684373325,3,24.5548,125,c
NAD_X_HILICNeg,KM1513-125m_A,0.018018231847331406,1,24.5548,125,a
Ornithine_X_HILICPos,KM1513-125m_A,0.051385752983857884,1,24.5548,125,a
Propionyl-L-carnitine_X_HILICPos,KM1513-125m_A,0.08191312241372996,1,24.5548,125,a
Sarcosine_X_HILICPos,KM1513-125m_A,0.04633521551903182,1,24.5548,125,a
Serine_X_HILICPos,KM1513-125m_A,0.047987386300644606,1,24.5548,125,a
Sucrose_X_HILICNeg,KM1513-125m_A,0.034476949814909244,1,24.5548,125,a
Sulfolactic Acid_X_HILICNeg,KM1513-125m_A,0.02249709549441332,1,24.5548,125,a
Sulfurol_X_RP,KM1513-125m_A,0.09321411879107908,1,24.5548,125,a
Threonine_X_HILICPos,KM1513-125m_A,0.0659736762601624,1,24.5548,125,a
Thymidine_X_HILICNeg,KM1513-125m_A,0,2,24.5548,125,b
Trehalose_X_HILICNeg,KM1513-125m_A,0.01789381831342596,2,24.5548,125,b
Tryptophan_X_RP,KM1513-125m_A,0.058303944605759626,1,24.5548,125,a
Tyrosine_X_HILICPos,KM1513-125m_A,0.045985489362293,1,24.5548,125,a
Uridine_X_HILICNeg,KM1513-125m_A,0.03504234788021509,2,24.5548,125,b
Vitamin B3_X_HILICPos,KM1513-125m_A,0.026370466919516614,2,24.5548,125,b
