MassFeature_Column,KM1513-125m_A,KM1513-125m_B,KM1513-125m_C,KM1513-15m_A,KM1513-15m_B,KM1513-15m_C,KM1513-45m_A,KM1513-45m_B,KM1513-45m_C,KM1513-75m_A,KM1513-75m_B,KM1513-75m_C,S11C1_A,S12C1_A,S12C1_B,S13C1_A,S13C1_B,S14C1_A,S14C1_B,S14C1_C,S2C3_A,S4C1_A,S4C1_B,S4C1_C,S4C2_A,S4C2_B,S6C1_A,S6C1_B,S6C1_C,S6C2_A,S6C2_B,S7E41D100_1,S7E41D120_1,S7E41D140_1,S7E41D160_1,S7E41D180_1,S7E41D250_1,S7E41D30_1,S7E41D40_1,S7E41D60_1,S7E41D80_1,S8C1_A,S9C1_A,S9C1_B,S9C2_A,S9C2_B,U3_A,U3_B,U4_A,U4_B,U6_A,U6_B,U7_A,U7_B,U8_A,U8_B,U9_A,U9_B
I321.2427R9.33_CyanoAq_X_RP,0.27692307692307694,0.46376811594202894,0.44285714285714284,0.7012987012987013,0.6923076923076923,0.7532467532467533,0.4125,0.4487179487179487,0.6103896103896104,0.3287671232876712,0.44303797468354433,0.21176470588235297,0.28915662650602414,0.28888888888888886,0.5168539325842696,0.2804878048780488,0.06578947368421051,0.06666666666666665,0.18918918918918914,0.3614457831325302,0,0.12328767123287676,0,0,0.17567567567567566,0,0.19277108433734935,0.11111111111111116,0.2696629213483146,0.10989010989010994,0.3033707865168539,0.06666666666666665,0.08333333333333337,0,0,0,0,0.617283950617284,0.7468354430379747,0.5932203389830508,0.26415094339622647,0.3411764705882353,0.059523809523809534,0.16666666666666663,0.14117647058823535,0.09523809523809523,0.27472527472527475,0.48351648351648346,0.12222222222222223,0.2777777777777778,0.2068965517241379,0.5666666666666667,0.5348837209302326,0.4382022471910112,0.1444444444444445,0.6555555555555556,0.2247191011235955,0.3932584269662921
I322.1877R1.19_CyanoAq_X_RP,0.49230769230769234,0.5507246376811594,0.5571428571428572,0.5194805194805194,0.4358974358974359,0.5064935064935066,0.5,0.4871794871794872,0.5194805194805194,0.4931506849315068,0.6455696202531646,0.5529411764705883,0.2168674698795181,0.19999999999999996,0.2584269662921348,0.3780487804878049,0.4078947368421053,0.33333333333333337,0.33783783783783783,0.28915662650602414,0.2622950819672131,0.36986301369863017,0.3055555555555556,0.31645569620253167,0.28378378378378377,0.4225352112676056,0.27710843373493976,0.2222222222222222,0.3146067415730337,0.4725274725274725,0.4157303370786517,0.1777777777777778,0.125,0,0,0.12765957446808507,0,0.32098765432098764,0.31645569620253167,0.27118644067796616,0.28301886792452835,0.3058823529411765,0.2857142857142857,0.27380952380952384,0.4117647058823529,0.2857142857142857,0.25274725274725274,0.29670329670329665,0.38888888888888884,0.4,0.24137931034482762,0.19999999999999996,0.17441860465116277,0.202247191011236,0.18888888888888888,0.28888888888888886,0.2359550561797753,0.348314606741573
I325.0188R11.15_HILICNeg_X_HILICNeg,0.020000000000000018,0.125,0.23076923076923073,0.5,0.5072463768115942,0.6521739130434783,0.5862068965517242,0.6065573770491803,0.5967741935483871,0.4545454545454546,0.6842105263157895,0.728813559322034,0,0,0.10144927536231885,0.5068493150684932,0.2222222222222222,0.4,0.4383561643835616,0.3918918918918919,0.676923076923077,0.3114754098360656,0.5633802816901409,0.5972222222222222,0.5540540540540541,0.15625,0.014925373134328401,0.045454545454545414,0.08823529411764708,0.17391304347826086,0.4794520547945206,0,0,0,0,0,0,0,0,0,0,0,0,0.06060606060606055,0.05797101449275366,0.02985074626865669,0.3285714285714286,0.2816901408450704,0,0.17142857142857137,0.032258064516129004,0.14925373134328357,0.045454545454545414,0.4,0.078125,0.24637681159420288,0.3731343283582089,0.4461538461538461
I325.1761R2.97_CyanoAq_X_RP,0,0,0,0.4025974025974026,0.3846153846153846,0.4285714285714286,0.125,0,0,0,0,0.19999999999999996,0,0.21111111111111114,0.1573033707865169,0.6829268292682926,0.6447368421052632,0.5333333333333333,0.41891891891891897,0.6626506024096386,0.11475409836065575,0.6575342465753424,0.20833333333333337,0.620253164556962,0.6216216216216216,0.5633802816901409,0.6746987951807228,0.7555555555555555,0.7415730337078652,0.6593406593406593,0.4606741573033708,0,0,0,0,0,0,0.14814814814814814,0.012658227848101222,0,0,0,0,0,0.02352941176470591,0,0.5714285714285714,0.5384615384615384,0.05555555555555558,0.0888888888888889,0.04597701149425293,0.022222222222222254,0.011627906976744207,0.022471910112359605,0.033333333333333326,0.0888888888888889,0.1460674157303371,0.1910112359550562
I326.0563R6.58_HILICPos_X_HILICPos,0.27083333333333337,0.32867132867132864,0.2785714285714286,0.10204081632653061,0.108843537414966,0.12925170068027214,0.17931034482758623,0.14583333333333337,0.1527777777777778,0.13194444444444442,0.17361111111111116,0.16666666666666663,0.564625850340136,0.2702702702702703,0.3129251700680272,0.37671232876712324,0.29729729729729726,0.17931034482758623,0.4864864864864865,0.32191780821917804,0.46853146853146854,0.3287671232876712,0.4532374100719424,0.3402777777777778,0.37323943661971826,0.277027027027027,0.3489932885906041,0.3648648648648649,0.43918918918918914,0.31756756756756754,0.4482758620689655,0.33333333333333337,0.34959349593495936,0.4789915966386554,0.5798319327731092,0.45299145299145294,0.2432432432432432,0.26618705035971224,0.3188405797101449,0.631578947368421,0.6111111111111112,0.5578231292517006,0.5675675675675675,0.6216216216216216,0.5068493150684932,0.5405405405405406,0.33333333333333337,0.2789115646258503,0.18367346938775508,0.19727891156462585,0.3605442176870748,0.41891891891891897,0.527027027027027,0.46621621621621623,0.45270270270270274,0.3986486486486487,0.4864864864864865,0.4413793103448276
I327.1204R10.42_HILICNeg_X_HILICNeg,0,0,0,0.43939393939393945,0.4347826086956522,0.37681159420289856,0,0,0,0,0,0,0.4769230769230769,0.5555555555555556,0.5652173913043479,0.36986301369863017,0.48611111111111116,0.37142857142857144,0.3287671232876712,0.4054054054054054,0.6923076923076923,0.3770491803278688,0.2816901408450704,0.38888888888888884,0.7702702702702703,0.671875,0.4925373134328358,0.48484848484848486,0.4411764705882353,0.5072463768115942,0.452054794520548,0,0,0,0,0,0,0.40909090909090906,0.2558139534883721,0,0,0.2941176470588235,0.25,0.25757575757575757,0.33333333333333337,0.4477611940298507,0.7571428571428571,0.704225352112676,0.6833333333333333,0.7285714285714286,0.4354838709677419,0.3731343283582089,0.48484848484848486,0.2615384615384615,0.390625,0.4057971014492754,0.4776119402985075,0.49230769230769234
I329.0856R4.34_HILICNeg_X_HILICNeg,0.5800000000000001,0.4375,0.5,0.5303030303030303,0.5217391304347826,0.5217391304347826,0.5689655172413793,0.5737704918032787,0.5806451612903225,0.6181818181818182,0.5614035087719298,0.576271186440678,0.6307692307692307,0.6666666666666667,0.6811594202898551,0.547945205479452,0.5833333333333333,0.6571428571428571,0.7123287671232876,0.527027027027027,0,0.21311475409836067,0.647887323943662,0.13888888888888884,0.2702702702702703,0.265625,0.3880597014925373,0.5303030303030303,0.2941176470588235,0.5942028985507246,0.6986301369863014,0,0,0,0,0,0,0,0,0,0,0.4852941176470589,0.7,0.6818181818181819,0.6086956521739131,0.5074626865671642,0.3857142857142857,0.3943661971830986,0.5666666666666667,0.6142857142857143,0.4838709677419355,0.5223880597014925,0.5606060606060606,0.16923076923076918,0.609375,0.5797101449275363,0.4925373134328358,0.523076923076923
I329.1346R2.89_CyanoAq_X_RP,0.0461538461538461,0.02898550724637683,0.09999999999999998,0.35064935064935066,0.3205128205128205,0.3246753246753247,0.025000000000000022,0.038461538461538436,0.051948051948051965,0,0.05063291139240511,0.02352941176470591,0.012048192771084376,0.3111111111111111,0.4719101123595506,0.4024390243902439,0.32894736842105265,0.22666666666666668,0.20270270270270274,0.3132530120481928,0,0.1917808219178082,0.1527777777777778,0.4177215189873418,0.472972972972973,0.2816901408450704,0.5421686746987953,0.43333333333333335,0.5056179775280899,0.31868131868131866,0.3258426966292135,0,0,0,0,0,0,0.3827160493827161,0.240506329113924,0,0,0.08235294117647063,0.09523809523809523,0,0.23529411764705888,0.16666666666666663,0.5604395604395604,0.6373626373626373,0.5111111111111111,0.6444444444444444,0.28735632183908044,0.1444444444444445,0.12790697674418605,0.1235955056179775,0.23333333333333328,0.33333333333333337,0.3820224719101124,0.449438202247191
I329.1347R0.88_CyanoAq_X_RP,0,0,0,0.6363636363636364,0.6282051282051282,0.6363636363636364,0.15000000000000002,0.15384615384615385,0.10389610389610393,0.013698630136986356,0.08860759493670889,0.03529411764705881,0.8795180722891567,0.9111111111111111,0.9550561797752809,0.8536585365853658,0.9210526315789473,0.84,0.8243243243243243,0.8192771084337349,0.9016393442622951,0.904109589041096,0.9305555555555556,0.9113924050632911,0.9459459459459459,0.971830985915493,0.9036144578313253,0.8888888888888888,0.8876404494382022,0.9340659340659341,0.9325842696629214,0.5111111111111111,0.6041666666666667,0.31818181818181823,0.4285714285714286,0.7659574468085106,0.19999999999999996,0.9135802469135803,0.8354430379746836,0.6440677966101696,0.49056603773584906,0.8588235294117648,0.8928571428571429,0.8690476190476191,0.9058823529411765,0.8928571428571429,0.989010989010989,0.989010989010989,0.9666666666666667,0.9777777777777777,0.9425287356321839,0.9333333333333333,0.9302325581395349,0.9101123595505618,0.9222222222222223,0.9222222222222223,0.9438202247191011,0.9438202247191011
I329.1742R7.17_HILICPos_X_HILICPos,0.25,0.2797202797202797,0.2857142857142857,0.16326530612244894,0.1496598639455783,0.17006802721088432,0.15172413793103445,0.20833333333333337,0.22916666666666663,0.1527777777777778,0.20833333333333337,0.17361111111111116,0.4217687074829932,0.43918918918918914,0.36734693877551017,0.45890410958904104,0.5135135135135135,0.48275862068965514,0.3716216216216216,0.4726027397260274,0.42657342657342656,0.5136986301369864,0.40287769784172667,0.3680555555555556,0.45070422535211263,0.45945945945945943,0.4832214765100671,0.45270270270270274,0.4797297297297297,0.5472972972972974,0.3655172413793103,0.15833333333333333,0.13008130081300817,0.15966386554621848,0.15966386554621848,0.29059829059829057,0.09009009009009006,0.29496402877697847,0.32608695652173914,0.3007518796992481,0.2222222222222222,0.5238095238095238,0.6418918918918919,0.5202702702702703,0.4726027397260274,0.4797297297297297,0.4217687074829932,0.40816326530612246,0.5102040816326531,0.4217687074829932,0.5782312925170068,0.5135135135135135,0.5472972972972974,0.5202702702702703,0.5945945945945945,0.3513513513513513,0.4797297297297297,0.46896551724137936
I329.2073R2.82_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8111111111111111,0.6741573033707865,0,0,0,0,0,0,0,0,0,0,0,0.49397590361445787,0.33333333333333337,0.4606741573033708,0.29670329670329665,0.2921348314606742,0,0,0,0,0,0,0.2962962962962963,0.07594936708860756,0,0,0,0,0,0,0,0.7912087912087912,0.8901098901098901,0.4555555555555556,0.48888888888888893,0.5977011494252873,0.5333333333333333,0.5232558139534884,0.696629213483146,0.7888888888888889,0.7222222222222222,0.8089887640449438,0.8089887640449438
I331.1154R11.28_HILICNeg_X_HILICNeg,0,0,0,0.8484848484848485,0.855072463768116,0.8695652173913043,0.3620689655172413,0.3278688524590164,0.3870967741935484,0.3090909090909091,0.2807017543859649,0.18644067796610164,0.5538461538461539,0.7936507936507937,0.7681159420289855,0.6712328767123288,0.7222222222222222,0.6142857142857143,0.5342465753424658,0.5540540540540541,0.6307692307692307,0.6885245901639344,0.6619718309859155,0.6666666666666667,0.8243243243243243,0.8125,0.7462686567164178,0.7272727272727273,0.6617647058823529,0.7101449275362319,0.7123287671232876,0,0,0,0,0,0,0.6818181818181819,0.4418604651162791,0,0,0.6029411764705883,0.6833333333333333,0.6060606060606061,0.7246376811594203,0.6268656716417911,0.8428571428571429,0.8591549295774648,0.75,0.8,0.6451612903225806,0.6716417910447761,0.5909090909090908,0.5538461538461539,0.671875,0.6811594202898551,0.7313432835820896,0.676923076923077
I333.1293R11.28_HILICPos_X_HILICPos,0.17361111111111116,0.1398601398601399,0.15714285714285714,0.8707482993197279,0.8775510204081632,0.8639455782312925,0.43448275862068964,0.4652777777777778,0.45833333333333337,0.25,0.26388888888888884,0.2569444444444444,0.6598639455782314,0.8243243243243243,0.7346938775510203,0.7534246575342466,0.6621621621621622,0.6689655172413793,0.6081081081081081,0.547945205479452,0.6223776223776224,0.7328767123287672,0.6258992805755396,0.6597222222222222,0.704225352112676,0.8310810810810811,0.7516778523489933,0.8040540540540541,0.6959459459459459,0.8378378378378378,0.6827586206896552,0.4916666666666667,0.4878048780487805,0.2184873949579832,0.2857142857142857,0.7094017094017093,0.36936936936936937,0.9136690647482014,0.7898550724637681,0.3984962406015038,0.4206349206349206,0.6326530612244898,0.7364864864864865,0.6824324324324325,0.7671232876712328,0.6283783783783784,0.8639455782312925,0.8435374149659864,0.8775510204081632,0.8435374149659864,0.8163265306122449,0.8108108108108107,0.6013513513513513,0.5810810810810811,0.7837837837837838,0.7297297297297297,0.8175675675675675,0.7586206896551724
I338.006R9.9_HILICNeg_X_HILICNeg,0,0,0,0.3939393939393939,0.37681159420289856,0.5507246376811594,0,0,0,0,0.03508771929824561,0,0.29230769230769227,0.3492063492063492,0.4347826086956522,0.410958904109589,0.45833333333333337,0.3142857142857143,0.3972602739726028,0.472972972972973,0.3846153846153846,0.2295081967213115,0.2535211267605634,0.5277777777777778,0.6621621621621622,0.453125,0.4477611940298507,0.40909090909090906,0.5147058823529411,0.02898550724637683,0.28767123287671237,0,0,0,0,0,0,0,0,0,0,0.47058823529411764,0.08333333333333337,0.40909090909090906,0.34782608695652173,0.5223880597014925,0.5285714285714286,0.5633802816901409,0.1166666666666667,0.2857142857142857,0,0.23880597014925375,0.4545454545454546,0.27692307692307694,0.140625,0.2753623188405797,0.4477611940298507,0.2615384615384615
I340.0028R9.93_HILICNeg_X_HILICNeg,0,0,0,0.25757575757575757,0.3188405797101449,0.536231884057971,0,0,0,0,0,0,0.24615384615384617,0.25396825396825395,0.37681159420289856,0.34246575342465757,0.3055555555555556,0.27142857142857146,0.28767123287671237,0.44594594594594594,0.24615384615384617,0.180327868852459,0.12676056338028174,0.4305555555555556,0.6216216216216216,0.40625,0.3731343283582089,0.3484848484848485,0.4852941176470589,0.01449275362318836,0.2191780821917808,0,0,0,0,0,0,0,0,0,0,0.3529411764705882,0.06666666666666665,0.33333333333333337,0.3188405797101449,0.417910447761194,0.4285714285714286,0.5492957746478873,0.01666666666666672,0.22857142857142854,0.048387096774193505,0.22388059701492535,0.40909090909090906,0.2153846153846154,0.046875,0.23188405797101452,0.34328358208955223,0.1384615384615384
I340.2597R6.93_CyanoAq_X_RP,0.12307692307692308,0.30434782608695654,0.05714285714285716,0.051948051948051965,0.3717948717948718,0.2727272727272727,0.21250000000000002,0.14102564102564108,0.1298701298701299,0.09589041095890416,0.15189873417721522,0.07058823529411762,0.3012048192771084,0.022222222222222254,0.0449438202247191,0.35365853658536583,0.052631578947368474,0.16000000000000003,0.1216216216216216,0.22891566265060237,0.5901639344262295,0.6986301369863014,0.75,0.8227848101265822,0.7162162162162162,0.6338028169014085,0.7831325301204819,0.8555555555555556,0.8089887640449438,0.4285714285714286,0.5393258426966292,0.11111111111111116,0.04166666666666663,0.13636363636363635,0,0.021276595744680882,0.17500000000000004,0.024691358024691357,0.08860759493670889,0.05084745762711862,0.037735849056603765,0.10588235294117643,0.15476190476190477,0.1428571428571429,0.17647058823529416,0.1071428571428571,0.1648351648351648,0.06593406593406592,0.0888888888888889,0.05555555555555558,0.12643678160919536,0.11111111111111116,0.08139534883720934,0.1123595505617978,0.09999999999999998,0.0444444444444444,0.0449438202247191,0.1797752808988764
I340.7615R6.69_CyanoAq_X_RP,0.8461538461538461,0.855072463768116,0.8571428571428572,0.10389610389610393,0.14102564102564108,0.1298701298701299,0.42500000000000004,0.5256410256410257,0.4155844155844156,0.7945205479452055,0.7721518987341772,0.7058823529411764,0.09638554216867468,0.011111111111111072,0,0,0.02631578947368418,0.07999999999999996,0.06756756756756754,0.03614457831325302,0.9836065573770492,0.589041095890411,0.36111111111111116,0.16455696202531644,0.5135135135135135,0.22535211267605637,0.3493975903614458,0.0888888888888889,0.0674157303370787,0.5164835164835164,0.1685393258426966,0.19999999999999996,0.6875,0.20454545454545459,0,0.19148936170212771,0.22499999999999998,0.012345679012345734,0.03797468354430378,0,0.24528301886792447,0.02352941176470591,0.011904761904761862,0.0714285714285714,0.08235294117647063,0.0357142857142857,0.07692307692307687,0.03296703296703296,0.1333333333333333,0.022222222222222254,0.05747126436781613,0.011111111111111072,0,0,0.011111111111111072,0.022222222222222254,0.011235955056179803,0.0674157303370787
I345.0462R0.88_CyanoAq_X_RP,0.4,0.34782608695652173,0.3571428571428571,0.33766233766233766,0.33333333333333337,0.33766233766233766,0.4625,0.46153846153846156,0.48051948051948057,0.5753424657534247,0.5569620253164558,0.43529411764705883,0.6024096385542168,0.4,0.5280898876404494,0.5,0.42105263157894735,0.19999999999999996,0.28378378378378377,0.32530120481927716,0.21311475409836067,0.3835616438356164,0.38888888888888884,0.25316455696202533,0.21621621621621623,0.3098591549295775,0.5301204819277108,0.19999999999999996,0.449438202247191,0.3296703296703297,0.5280898876404494,0.15555555555555556,0.20833333333333337,0.4772727272727273,0.19047619047619047,0.2978723404255319,0.275,0.24691358024691357,0.3924050632911392,0.423728813559322,0.2264150943396226,0.24705882352941178,0.3928571428571429,0.6428571428571428,0.21176470588235297,0.19047619047619047,0.3076923076923077,0.3296703296703297,0.3111111111111111,0.4555555555555556,0.3563218390804598,0.4,0.313953488372093,0.348314606741573,0.25555555555555554,0.4666666666666667,0.4719101123595506,0.5617977528089888
I345.6642R3.9_CyanoAq_X_RP,0.03076923076923077,0.13043478260869568,0.12857142857142856,0,0,0,0,0,0,0,0,0.2823529411764706,0.1686746987951807,0.48888888888888893,0.2359550561797753,0.1097560975609756,0.013157894736842146,0,0.08108108108108103,0.09638554216867468,0,0,0,0.05063291139240511,0.027027027027026973,0.05633802816901412,0.02409638554216864,0.38888888888888884,0.0561797752808989,0.04395604395604391,0,0,0,0,0,0,0,0.41975308641975306,0.10126582278481011,0,0,0.4117647058823529,0.5476190476190477,0.059523809523809534,0.42352941176470593,0.47619047619047616,0.18681318681318682,0.09890109890109888,0.18888888888888888,0.0444444444444444,0.8505747126436781,0.33333333333333337,0.4534883720930233,0.5730337078651686,0.7222222222222222,0.12222222222222223,0.2921348314606742,0.202247191011236
I346.0564R12.06_HILICNeg_X_HILICNeg,0.74,0.6875,0.8269230769230769,0.7727272727272727,0.7246376811594203,0.7391304347826086,0.7758620689655172,0.7704918032786885,0.7580645161290323,0.7818181818181819,0.7894736842105263,0.7457627118644068,0.523076923076923,0.17460317460317465,0.42028985507246375,0.23287671232876717,0.5555555555555556,0,0.06849315068493156,0.06756756756756754,0.6615384615384615,0.5737704918032787,0.5492957746478873,0.6111111111111112,0.472972972972973,0.546875,0.7164179104477613,0.5909090909090908,0.7352941176470589,0.46376811594202894,0.6849315068493151,0,0,0,0,0.5882352941176471,0,0.75,0.7906976744186046,0.7878787878787878,0.52,0.7352941176470589,0.5166666666666666,0.696969696969697,0.7101449275362319,0.6716417910447761,0.7428571428571429,0.6901408450704225,0.5,0.6571428571428571,0.5,0.5522388059701493,0.6363636363636364,0.6461538461538461,0.53125,0.5507246376811594,0.6417910447761195,0.5692307692307692
I346.1457R4.95_CyanoAq_X_RP,0,0,0.11428571428571432,0,0,0,0,0,0,0,0,0.14117647058823535,0.06024096385542166,0.43333333333333335,0.1348314606741573,0,0,0.013333333333333308,0.10810810810810811,0.08433734939759041,0,0,0,0.012658227848101222,0,0,0,0.09999999999999998,0.011235955056179803,0.01098901098901095,0.022471910112359605,0,0,0,0,0,0,0.5061728395061729,0.3417721518987342,0,0,0.45882352941176474,0.33333333333333337,0.011904761904761862,0.15294117647058825,0.1785714285714286,0.31868131868131866,0.19780219780219777,0.11111111111111116,0.033333333333333326,0.6666666666666667,0.5888888888888889,0.6395348837209303,0.2921348314606742,0.5,0.19999999999999996,0.1685393258426966,0.022471910112359605
I347.1452R0.87_CyanoAq_X_RP,0,0,0,0.8441558441558441,0.7948717948717949,0.8571428571428572,0.19999999999999996,0.2435897435897436,0.16883116883116878,0.136986301369863,0.189873417721519,0.09411764705882353,0.42168674698795183,0.6111111111111112,0.7415730337078652,0.5121951219512195,0,0.10666666666666669,0,0.2530120481927711,0.9180327868852459,0.6849315068493151,0.5,0.49367088607594933,0.8108108108108107,0.23943661971830987,0.891566265060241,0.6555555555555556,0.7752808988764045,0.4065934065934066,0.8089887640449438,0,0,0,0,0.25531914893617025,0,0.9012345679012346,0.620253164556962,0.0847457627118644,0.07547169811320753,0.14117647058823535,0.1071428571428571,0.2857142857142857,0.6235294117647059,0.8690476190476191,0.6813186813186813,0.7472527472527473,0.7666666666666666,0.8555555555555556,0.7011494252873562,0.2222222222222222,0,0.9438202247191011,0.34444444444444444,0.2777777777777778,0.6629213483146068,0.6853932584269663
I370.6952R2.68_CyanoAq_X_RP,0.18461538461538463,0.28985507246376807,0.1428571428571429,0.1298701298701299,0.16666666666666663,0.06493506493506496,0.625,0.6538461538461539,0.35064935064935066,0.36986301369863017,0.6708860759493671,0.7647058823529411,0.8313253012048193,0.7777777777777778,0.348314606741573,0.14634146341463417,0.17105263157894735,0.026666666666666616,0.013513513513513487,0.02409638554216864,0,0.09589041095890416,0.01388888888888884,0.30379746835443033,0.1351351351351351,0.07042253521126762,0.3975903614457831,0.7222222222222222,0.5617977528089888,0.5934065934065934,0.4831460674157303,0,0,0,0,0,0,0.7777777777777778,0.49367088607594933,0,0,0.8941176470588236,0.8809523809523809,0.7023809523809523,0.6352941176470588,0.7619047619047619,0.7692307692307692,0.6153846153846154,0.8222222222222222,0.47777777777777775,0.6781609195402298,0.8,0.8837209302325582,0.7752808988764045,0.8111111111111111,0.5888888888888889,0.550561797752809,0.2584269662921348
I375.2136R4.1_CyanoAq_X_RP,0,0,0,0.1428571428571429,0,0,0.16249999999999998,0.16666666666666663,0.07792207792207795,0.0821917808219178,0.22784810126582278,0.6470588235294117,0.7228915662650602,0.7,0.1235955056179775,0.12195121951219512,0.14473684210526316,0.12,0,0.10843373493975905,0,0,0,0.21518987341772156,0,0.09859154929577463,0.03614457831325302,0.6111111111111112,0.2584269662921348,0.3846153846153846,0.3146067415730337,0,0,0,0,0,0,0.6049382716049383,0.17721518987341767,0,0,0.8823529411764706,0.8452380952380952,0.22619047619047616,0.5882352941176471,0.5952380952380952,0.6043956043956045,0.3846153846153846,0.7111111111111111,0.2222222222222222,0.6436781609195402,0.7555555555555555,0.7906976744186046,0.6067415730337078,0.6444444444444444,0.1444444444444445,0.348314606741573,0.0337078651685393
I376.9346R7.43_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6825396825396826,0.782608695652174,0.8493150684931507,0.6666666666666667,0.6428571428571428,0.6575342465753424,0.7972972972972973,0.7692307692307692,0.7213114754098361,0.8591549295774648,0.8472222222222222,0.8783783783783784,0.703125,0.8208955223880597,0.8636363636363636,0.8529411764705882,0.7681159420289855,0.7945205479452055,0,0,0,0,0,0,0,0,0,0,0.8382352941176471,0.7333333333333334,0.7727272727272727,0.855072463768116,0.8805970149253731,0.8142857142857143,0.7887323943661972,0.7166666666666667,0.8857142857142857,0.6290322580645161,0.7164179104477613,0.7575757575757576,0.8307692307692307,0.6875,0.7681159420289855,0.7462686567164178,0.6923076923076923
I377.1459R4.24_CyanoAq_X_RP,0.3538461538461538,0.37681159420289856,0.4,0.2987012987012987,0.28205128205128205,0.2857142857142857,0.35,0.3846153846153846,0.3116883116883117,0.3013698630136986,0.2911392405063291,0.4,0.7469879518072289,0.8,0.6629213483146068,0.6341463414634146,0.5394736842105263,0.6666666666666667,0.472972972972973,0.6867469879518072,0.032786885245901676,0.28767123287671237,0.33333333333333337,0.3291139240506329,0.5,0.295774647887324,0.32530120481927716,0.8111111111111111,0.651685393258427,0.7802197802197802,0.6067415730337078,0,0,0,0,0.06382978723404253,0,0.13580246913580252,0.26582278481012656,0.016949152542372836,0.018867924528301883,0.6470588235294117,0.7619047619047619,0.6547619047619048,0.8117647058823529,0.8214285714285714,0.6923076923076923,0.6043956043956045,0.8555555555555556,0.5111111111111111,0.7241379310344828,0.6333333333333333,0.5,0.5393258426966292,0.8333333333333334,0.4222222222222223,0.5168539325842696,0.6629213483146068
I379.083R11.37_HILICNeg_X_HILICNeg,0.6599999999999999,0.625,0.6538461538461539,0.696969696969697,0.7536231884057971,0.6666666666666667,0.8103448275862069,0.819672131147541,0.8225806451612903,0.7272727272727273,0.7543859649122807,0.8135593220338984,0.18461538461538463,0.3650793650793651,0.30434782608695654,0.5616438356164384,0.5694444444444444,0.5428571428571429,0.3835616438356164,0.3513513513513513,0.5076923076923077,0.5573770491803278,0.49295774647887325,0.45833333333333337,0.41891891891891897,0.484375,0.4626865671641791,0.4696969696969697,0.4558823529411765,0.7246376811594203,0.4931506849315068,0.1333333333333333,0.65,0,0,0,0,0,0,0,0.12,0.07352941176470584,0.43333333333333335,0.18181818181818177,0.21739130434782605,0.19402985074626866,0.5428571428571429,0.5211267605633803,0.6166666666666667,0.5571428571428572,0.6774193548387097,0.6417910447761195,0.303030303030303,0.7076923076923076,0.71875,0.6666666666666667,0.6865671641791045,0.7384615384615385
I381.1828R4.47_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0.388235294117647,0.4457831325301205,0.6555555555555556,0.4831460674157303,0.25609756097560976,0.22368421052631582,0.09333333333333338,0,0.20481927710843373,0,0,0,0,0,0,0,0.5,0.1123595505617978,0.41758241758241754,0.0786516853932584,0,0,0,0,0,0,0.7901234567901234,0.7088607594936709,0,0,0.7647058823529411,0.8095238095238095,0.25,0.788235294117647,0.6190476190476191,0.6593406593406593,0.4505494505494505,0.5888888888888889,0.23333333333333328,0.49425287356321834,0.6666666666666667,0.872093023255814,0.5842696629213483,0.7444444444444445,0.38888888888888884,0.5393258426966292,0.1348314606741573
I386.0341R16.12_HILICNeg_X_HILICNeg,0.36,0.3125,0.34615384615384615,0.28787878787878785,0.2753623188405797,0.14492753623188404,0.4137931034482759,0.4590163934426229,0.4516129032258065,0.36363636363636365,0.3157894736842105,0.22033898305084743,0.2615384615384615,0.09523809523809523,0.2753623188405797,0.28767123287671237,0.3194444444444444,0.41428571428571426,0.1917808219178082,0.29729729729729726,0.09230769230769231,0.032786885245901676,0.09859154929577463,0.19444444444444442,0.2432432432432432,0.140625,0.31343283582089554,0.36363636363636365,0.38235294117647056,0.23188405797101452,0.36986301369863017,0.06666666666666665,0.09999999999999998,0,0,0,0,0.20454545454545459,0.09302325581395354,0.18181818181818177,0,0.32352941176470584,0.23333333333333328,0.4242424242424242,0.2028985507246377,0.31343283582089554,0.19999999999999996,0.2535211267605634,0.21666666666666667,0.18571428571428572,0.24193548387096775,0.25373134328358204,0.2272727272727273,0.15384615384615385,0.125,0.1594202898550725,0.31343283582089554,0.19999999999999996
I387.2256R2.2_HILICNeg_X_HILICNeg,0.09999999999999998,0.1875,0.21153846153846156,0.24242424242424243,0.23188405797101452,0.2028985507246377,0.08620689655172409,0.09836065573770492,0.09677419354838712,0.1636363636363637,0.14035087719298245,0.2033898305084746,0.03076923076923077,0.15873015873015872,0.13043478260869568,0.0547945205479452,0.05555555555555558,0.1428571428571429,0.136986301369863,0.20270270270270274,0.06153846153846154,0,0.04225352112676062,0.02777777777777779,0.04054054054054057,0,0.07462686567164178,0.0757575757575758,0.16176470588235292,0.08695652173913049,0.06849315068493156,0,0,0,0,0,0,0.11363636363636365,0.11627906976744184,0,0,0.16176470588235292,0.1333333333333333,0.0757575757575758,0.10144927536231885,0.11940298507462688,0.11428571428571432,0.14084507042253525,0.08333333333333337,0.08571428571428574,0.19354838709677424,0.11940298507462688,0.13636363636363635,0.07692307692307687,0.09375,0.13043478260869568,0.11940298507462688,0.09230769230769231
