MassFeature_Column,SampID,std_area,cluster,latitude,cluster_letters
I180.1019R8.38_HILICPos_X_HILICPos,S14C1_A,0.021535895820655997,1,26.283176,a
I182.0674R1.17_CyanoAq_X_RP,S14C1_A,0.02438204465567951,4,26.283176,c
I185.0922R8.02_HILICPos_X_HILICPos,S14C1_A,0.023128497092806646,7,26.283176,g
I186.0253R12.12_HILICNeg_X_HILICNeg,S14C1_A,0.014945117709830693,1,26.283176,a
I188.0707R7.54_HILICPos_X_HILICPos,S14C1_A,0.021718008903459235,1,26.283176,a
I189.1235R6.93_HILICPos_X_HILICPos,S14C1_A,0.01811795323418146,1,26.283176,a
I190.1439R0.83_CyanoAq_X_RP,S14C1_A,0.022193935896626594,2,26.283176,b
I192.9131R3.72_HILICNeg_X_HILICNeg,S14C1_A,0.08721242796823901,7,26.283176,g
I192.9808R2.93_HILICNeg_X_HILICNeg,S14C1_A,0.0024430441907474618,1,26.283176,a
I193.0531R10.87_HILICPos_X_HILICPos,S14C1_A,0.045435992937622766,2,26.283176,b
I193.0894R10.12_HILICPos_X_HILICPos,S14C1_A,0.032942903698053264,2,26.283176,b
I194.9965R12.04_HILICNeg_X_HILICNeg,S14C1_A,0.02737483196768967,1,26.283176,a
I195.0765R10.08_HILICPos_X_HILICPos,S14C1_A,0.00587378332353321,3,26.283176,d
I196.0831R1.52_CyanoAq_X_RP,S14C1_A,0.03838308814935336,3,26.283176,d
I196.083R5.03_HILICPos_X_HILICPos,S14C1_A,0.044601672701010044,1,26.283176,a
I203.1392R1.16_CyanoAq_X_RP,S14C1_A,0.025442722554601307,3,26.283176,d
I204.1232R7.22_HILICPos_X_HILICPos,S14C1_A,0.013403027061530261,1,26.283176,a
I204.1233R3.65_HILICPos_X_HILICPos,S14C1_A,0,4,26.283176,c
I204.1596R0.89_CyanoAq_X_RP,S14C1_A,0.020396133125499316,2,26.283176,b
I206.0351R6.59_HILICPos_X_HILICPos,S14C1_A,0.004646247170425214,1,26.283176,a
I206.0675R2.59_CyanoAq_X_RP,S14C1_A,0.00942651432625421,1,26.283176,a
I206.1389R6.76_HILICPos_X_HILICPos,S14C1_A,0.08500811557949187,7,26.283176,g
I207.0686R8.88_HILICPos_X_HILICPos,S14C1_A,0.030903186908820903,7,26.283176,g
I207.1704R6.56_HILICPos_X_HILICPos,S14C1_A,0.009526194218160575,1,26.283176,a
I209.0478R11.07_HILICPos_X_HILICPos,S14C1_A,0.05511969079457953,2,26.283176,b
I209.0843R7.18_HILICPos_X_HILICPos,S14C1_A,0.058497181206497176,7,26.283176,g
I209.0844R8.07_HILICPos_X_HILICPos,S14C1_A,0.05092161225937929,7,26.283176,g
I211.0565R12.12_HILICPos_X_HILICPos,S14C1_A,0.019580162207379057,1,26.283176,a
I214.0388R5.25_HILICNeg_X_HILICNeg,S14C1_A,0.01621866868897281,1,26.283176,a
I214.0484R11.68_HILICNeg_X_HILICNeg,S14C1_A,0.017805598609133975,3,26.283176,d
I217.93R10.87_HILICNeg_X_HILICNeg,S14C1_A,5.161650085576122e-4,1,26.283176,a
I219.1703R6.51_HILICPos_X_HILICPos,S14C1_A,0.00788036654117733,1,26.283176,a
I219.9271R10.87_HILICNeg_X_HILICNeg,S14C1_A,6.392228339192206e-4,3,26.283176,d
I221.022R10.39_HILICNeg_X_HILICNeg,S14C1_A,0.007759762744053633,1,26.283176,a
I221.0843R5.26_HILICPos_X_HILICPos,S14C1_A,4.1705241512423734e-4,4,26.283176,c
I221.0843R5.58_HILICPos_X_HILICPos,S14C1_A,4.2036398900377556e-4,4,26.283176,c
I221.0843R8.12_HILICPos_X_HILICPos,S14C1_A,0.00855730141641311,4,26.283176,c
I221.0844R0.89_CyanoAq_X_RP,S14C1_A,0.0033657014112709344,4,26.283176,c
I225.1607R2.2_HILICNeg_X_HILICNeg,S14C1_A,0.026907443600775707,2,26.283176,b
I227.1754R2.2_HILICPos_X_HILICPos,S14C1_A,0.03166492863889458,2,26.283176,b
I228.0979R6.34_HILICPos_X_HILICPos,S14C1_A,0.07934517896823494,5,26.283176,e
I229.1549R0.89_CyanoAq_X_RP,S14C1_A,0.02338246191683324,1,26.283176,a
I229.1557R2_HILICNeg_X_HILICNeg,S14C1_A,0.018245287276508856,3,26.283176,d
I232.0231R10.77_HILICNeg_X_HILICNeg,S14C1_A,0,1,26.283176,a
I232.118R6.16_HILICPos_X_HILICPos,S14C1_A,0.010478378638802886,1,26.283176,a
I235.1653R7.18_HILICPos_X_HILICPos,S14C1_A,0.009830538661607295,1,26.283176,a
I236.1492R9.91_HILICPos_X_HILICPos,S14C1_A,0.01982151626092574,1,26.283176,a
I236.1493R8.23_HILICPos_X_HILICPos,S14C1_A,0.022555367570891216,1,26.283176,a
I237.1235R1.65_CyanoAq_X_RP,S14C1_A,0.021811370290338153,3,26.283176,d
I238.0524R11.67_HILICPos_X_HILICPos,S14C1_A,0.008492395267129334,1,26.283176,a
I239.002R2.89_HILICNeg_X_HILICNeg,S14C1_A,0,7,26.283176,g
I240.1092R0.94_CyanoAq_X_RP,S14C1_A,0.012864510720775081,3,26.283176,d
I241.0119R13.69_HILICNeg_X_HILICNeg,S14C1_A,0.004451606185363364,1,26.283176,a
I241.0297R0.89_CyanoAq_X_RP,S14C1_A,0.015935187668012343,7,26.283176,g
I243.1715R1.84_HILICNeg_X_HILICNeg,S14C1_A,0.013920926930540076,3,26.283176,d
I244.0495R6.68_HILICNeg_X_HILICNeg,S14C1_A,0.0031941469647307616,4,26.283176,c
I244.0828R9.94_HILICNeg_X_HILICNeg,S14C1_A,0.024622587422590138,2,26.283176,b
I244.0929R7.89_HILICPos_X_HILICPos,S14C1_A,0.05905874479403236,1,26.283176,a
I245.1588R2.3_CyanoAq_X_RP,S14C1_A,0.022241902997512907,1,26.283176,a
I245.1861R2.33_CyanoAq_X_RP,S14C1_A,0.019701676230945812,3,26.283176,d
I245.1862R2.58_CyanoAq_X_RP,S14C1_A,0.013672371633481697,3,26.283176,d
I248.9764R0.9_CyanoAq_X_RP,S14C1_A,0.036059557971068745,1,26.283176,a
I249.1347R5.35_HILICPos_X_HILICPos,S14C1_A,0,1,26.283176,a
I252.083R12.11_HILICPos_X_HILICPos,S14C1_A,0.023835105667591953,1,26.283176,a
I252.1092R3.46_HILICPos_X_HILICPos,S14C1_A,0.07193628764788661,5,26.283176,e
I252.1441R10.53_HILICPos_X_HILICPos,S14C1_A,0.016231612494002703,2,26.283176,b
I253.9168R1.77_HILICNeg_X_HILICNeg,S14C1_A,0.011493469782316417,7,26.283176,g
I260.1131R1.01_CyanoAq_X_RP,S14C1_A,0.011401083834885018,2,26.283176,b
I261.1311R1.29_CyanoAq_X_RP,S14C1_A,0.05776070638132044,1,26.283176,a
I261.9827R12.12_HILICNeg_X_HILICNeg,S14C1_A,0.008406612129149732,1,26.283176,a
I263.1426R2.13_CyanoAq_X_RP,S14C1_A,0.022193240634829046,3,26.283176,d
I267.0726R11.17_HILICNeg_X_HILICNeg,S14C1_A,0.042401471770034074,7,26.283176,g
I268.1042R1.29_CyanoAq_X_RP,S14C1_A,0.05950717902907388,5,26.283176,e
I269.0882R1.02_CyanoAq_X_RP,S14C1_A,0.00875799300791342,3,26.283176,d
I271.1288R9.7_HILICPos_X_HILICPos,S14C1_A,0.011027743117690676,4,26.283176,c
I271.1291R0.87_CyanoAq_X_RP,S14C1_A,0.008841934599431405,4,26.283176,c
I275.9414R1.7_HILICNeg_X_HILICNeg,S14C1_A,0.030189899837764655,7,26.283176,g
I276.9109R1.79_HILICNeg_X_HILICNeg,S14C1_A,0.040741289637788045,7,26.283176,g
I277.9097R1.79_HILICNeg_X_HILICNeg,S14C1_A,0.043701309716837784,7,26.283176,g
I279.1706R4.12_CyanoAq_X_RP,S14C1_A,0.01336178797749835,3,26.283176,d
I283.0872R1.5_CyanoAq_X_RP,S14C1_A,0.054822827760559946,5,26.283176,e
I284.0991R8.89_HILICPos_X_HILICPos,S14C1_A,0.04197814341569696,3,26.283176,d
I285.1445R6.57_HILICPos_X_HILICPos,S14C1_A,0.015239595802049165,6,26.283176,f
I285.1445R8.18_HILICPos_X_HILICPos,S14C1_A,0.009226094381398951,2,26.283176,b
I285.1447R0.91_CyanoAq_X_RP,S14C1_A,0.007237261345705628,1,26.283176,a
I285.1447R1.14_CyanoAq_X_RP,S14C1_A,0.008624674690252554,6,26.283176,f
I285.6464R1_CyanoAq_X_RP,S14C1_A,0.025778338596893154,2,26.283176,b
I288.1918R7.18_HILICPos_X_HILICPos,S14C1_A,0.020519315582278597,1,26.283176,a
I288.2032R0.91_CyanoAq_X_RP,S14C1_A,0.017059991086810715,3,26.283176,d
I289.1393R10.28_HILICPos_X_HILICPos,S14C1_A,0.017088311669732466,2,26.283176,b
I291.0698R7.5_HILICPos_X_HILICPos,S14C1_A,0.02444864163979924,3,26.283176,d
I292.0629R12.12_HILICPos_X_HILICPos,S14C1_A,0.02235699237931586,1,26.283176,a
I292.0727R10.9_HILICNeg_X_HILICNeg,S14C1_A,0.005002217600993468,1,26.283176,a
I293.2112R9.77_CyanoAq_X_RP,S14C1_A,0,4,26.283176,c
I293.2113R9.66_CyanoAq_X_RP,S14C1_A,0,4,26.283176,c
I294.1814R1.08_CyanoAq_X_RP,S14C1_A,0.012208549072504299,1,26.283176,a
I295.1291R1.78_CyanoAq_X_RP,S14C1_A,0.018324336727461726,3,26.283176,d
I295.1654R2.4_CyanoAq_X_RP,S14C1_A,0.02778418958982918,3,26.283176,d
I295.1655R2.58_CyanoAq_X_RP,S14C1_A,0.019514328173635624,3,26.283176,d
I295.1655R2.81_CyanoAq_X_RP,S14C1_A,0.014481984443465379,3,26.283176,d
I296.6058R1.22_CyanoAq_X_RP,S14C1_A,0.009292855488246071,4,26.283176,c
I297.0846R5.35_HILICPos_X_HILICPos,S14C1_A,3.139604598256215e-4,1,26.283176,a
I297.1885R5.9_CyanoAq_X_RP,S14C1_A,0.2595122940209741,7,26.283176,g
I298.0971R2.1_CyanoAq_X_RP,S14C1_A,0.022054883984375807,2,26.283176,b
I298.957R7.41_HILICNeg_X_HILICNeg,S14C1_A,0.01722715198900966,1,26.283176,a
I299.1967R2.47_CyanoAq_X_RP,S14C1_A,0,4,26.283176,c
I300.8705R4.81_HILICNeg_X_HILICNeg,S14C1_A,0.029335564711997275,2,26.283176,b
I302.0009R7.07_HILICNeg_X_HILICNeg,S14C1_A,0.01792961134513745,1,26.283176,a
I303.1551R9.17_HILICPos_X_HILICPos,S14C1_A,0.0725197297911358,2,26.283176,b
I303.1553R0.89_CyanoAq_X_RP,S14C1_A,0.003465998875890929,2,26.283176,b
I304.079R2.8_HILICNeg_X_HILICNeg,S14C1_A,0.10721178417485695,5,26.283176,e
I305.1573R1.6_CyanoAq_X_RP,S14C1_A,0.05411663418615663,1,26.283176,a
I306.4913R3.77_CyanoAq_X_RP,S14C1_A,6.710600802844295e-4,6,26.283176,f
I308.1605R5.35_HILICPos_X_HILICPos,S14C1_A,0.0029515984158561596,1,26.283176,a
I310.14R1.31_CyanoAq_X_RP,S14C1_A,0.02232655324017413,1,26.283176,a
I311.1239R1.4_CyanoAq_X_RP,S14C1_A,0.012607955106592024,3,26.283176,d
I313.1548R4.98_CyanoAq_X_RP,S14C1_A,0.014078212505156153,3,26.283176,d
I316.0457R12.61_HILICNeg_X_HILICNeg,S14C1_A,0.0066543959639029,1,26.283176,a
I317.0553R12.1_HILICNeg_X_HILICNeg,S14C1_A,0.012978090568490298,4,26.283176,c
I321.2427R9.33_CyanoAq_X_RP,S14C1_A,8.763079107458859e-4,3,26.283176,d
I322.1877R1.19_CyanoAq_X_RP,S14C1_A,0.018295436450895645,1,26.283176,a
I325.0188R11.15_HILICNeg_X_HILICNeg,S14C1_A,0.027037766243801404,7,26.283176,g
I325.1761R2.97_CyanoAq_X_RP,S14C1_A,0.04410931028557056,2,26.283176,b
I326.0563R6.58_HILICPos_X_HILICPos,S14C1_A,0.006031165752483871,1,26.283176,a
I327.1204R10.42_HILICNeg_X_HILICNeg,S14C1_A,0.008531819534229466,2,26.283176,b
I329.0856R4.34_HILICNeg_X_HILICNeg,S14C1_A,0.043341386609132296,3,26.283176,d
I329.1346R2.89_CyanoAq_X_RP,S14C1_A,0.007384664200247749,4,26.283176,c
I329.1347R0.88_CyanoAq_X_RP,S14C1_A,0.00799853301738551,2,26.283176,b
I329.1742R7.17_HILICPos_X_HILICPos,S14C1_A,0.025802559212500752,1,26.283176,a
I329.2073R2.82_CyanoAq_X_RP,S14C1_A,0,4,26.283176,c
I331.1154R11.28_HILICNeg_X_HILICNeg,S14C1_A,0.012551395244811563,2,26.283176,b
I333.1293R11.28_HILICPos_X_HILICPos,S14C1_A,0.014261206477282724,2,26.283176,b
I338.006R9.9_HILICNeg_X_HILICNeg,S14C1_A,0.011658392266898843,2,26.283176,b
I340.0028R9.93_HILICNeg_X_HILICNeg,S14C1_A,0.011909804873404367,2,26.283176,b
I340.2597R6.93_CyanoAq_X_RP,S14C1_A,0.0021166001524885,2,26.283176,b
I345.0462R0.88_CyanoAq_X_RP,S14C1_A,0.004226190053281825,3,26.283176,d
I345.6642R3.9_CyanoAq_X_RP,S14C1_A,0,3,26.283176,d
I346.0564R12.06_HILICNeg_X_HILICNeg,S14C1_A,0,1,26.283176,a
I346.1457R4.95_CyanoAq_X_RP,S14C1_A,3.054203944218479e-4,6,26.283176,f
I347.1452R0.87_CyanoAq_X_RP,S14C1_A,2.442797609017309e-4,2,26.283176,b
I370.6952R2.68_CyanoAq_X_RP,S14C1_A,6.924211519487001e-5,6,26.283176,f
I375.2136R4.1_CyanoAq_X_RP,S14C1_A,4.4657506611261446e-4,6,26.283176,f
I376.9346R7.43_HILICNeg_X_HILICNeg,S14C1_A,0.00969656227302664,1,26.283176,a
I377.1459R4.24_CyanoAq_X_RP,S14C1_A,0.021329334196455146,1,26.283176,a
I379.083R11.37_HILICNeg_X_HILICNeg,S14C1_A,0.019365745582173695,1,26.283176,a
I381.1828R4.47_CyanoAq_X_RP,S14C1_A,3.875461553534626e-4,6,26.283176,f
I386.0341R16.12_HILICNeg_X_HILICNeg,S14C1_A,0.03752068449480231,1,26.283176,a
I387.2256R2.2_HILICNeg_X_HILICNeg,S14C1_A,0.014324357725106977,3,26.283176,d
I401.241R2.14_HILICNeg_X_HILICNeg,S14C1_A,0.010414516021620097,1,26.283176,a
I404.7398R5.8_CyanoAq_X_RP,S14C1_A,0,6,26.283176,f
I414.1624R0.94_CyanoAq_X_RP,S14C1_A,0.011212964353369095,2,26.283176,b
I414.1638R9.08_HILICNeg_X_HILICNeg,S14C1_A,0.016421170526081563,4,26.283176,c
I416.1778R9.11_HILICPos_X_HILICPos,S14C1_A,0.018124862700617653,2,26.283176,b
I416.178R0.93_CyanoAq_X_RP,S14C1_A,0.016542142431099128,4,26.283176,c
I419.6799R6.47_CyanoAq_X_RP,S14C1_A,0,5,26.283176,e
I424.2081R2.64_CyanoAq_X_RP,S14C1_A,0,3,26.283176,d
I429.1257R12.32_HILICNeg_X_HILICNeg,S14C1_A,0.03390263693243202,7,26.283176,g
I455.1888R6.34_HILICPos_X_HILICPos,S14C1_A,0.11180321150457602,5,26.283176,e
I459.2336R3.77_CyanoAq_X_RP,S14C1_A,0,6,26.283176,f
I470.2256R5.55_CyanoAq_X_RP,S14C1_A,0,3,26.283176,d
I479.1923R4.35_HILICPos_X_HILICPos,S14C1_A,0.03569112914585219,1,26.283176,a
I479.7914R1.79_HILICNeg_X_HILICNeg,S14C1_A,0.04747189775194994,7,26.283176,g
I495.0783R2.22_HILICNeg_X_HILICNeg,S14C1_A,0.018708065226591325,7,26.283176,g
I511.2407R3.6_CyanoAq_X_RP,S14C1_A,0,6,26.283176,f
I533.0521R2.2_HILICNeg_X_HILICNeg,S14C1_A,0.05742523934122264,7,26.283176,g
I548.2723R4.91_CyanoAq_X_RP,S14C1_A,0,1,26.283176,a
I575.1679R5.3_CyanoAq_X_RP,S14C1_A,3.8044079343667764e-4,1,26.283176,a
I577.1657R5.3_CyanoAq_X_RP,S14C1_A,0,1,26.283176,a
I589.2805R5.44_CyanoAq_X_RP,S14C1_A,6.229910676134473e-4,3,26.283176,d
I605.3175R6.37_CyanoAq_X_RP,S14C1_A,0,6,26.283176,f
I606.0756R12.98_HILICNeg_X_HILICNeg,S14C1_A,0.016169977036656073,1,26.283176,a
I620.9939R2.17_HILICNeg_X_HILICNeg,S14C1_A,0.051944996618374435,7,26.283176,g
I622.9911R2.17_HILICNeg_X_HILICNeg,S14C1_A,0.04805935160316087,7,26.283176,g
I801.3309R6.22_CyanoAq_X_RP,S14C1_A,0,6,26.283176,f
I802.3342R6.22_CyanoAq_X_RP,S14C1_A,0,6,26.283176,f
I84.045R12.12_HILICPos_X_HILICPos,S14C1_A,0.025228848314347123,1,26.283176,a
I87.0446R10.14_HILICPos_X_HILICPos,S14C1_A,0.0075235337019618565,4,26.283176,c
I93.0578R5.36_HILICPos_X_HILICPos,S14C1_A,0.004515681476253541,1,26.283176,a
I96.0449R5.35_HILICPos_X_HILICPos,S14C1_A,0.005595368981633916,1,26.283176,a
Inosine_X_HILICNeg,S14C1_A,0.009514977267860351,3,26.283176,d
Isethionic Acid_X_HILICNeg,S14C1_A,0.015251244631801908,1,26.283176,a
Kynurenine_X_RP,S14C1_A,0.02182686177455223,3,26.283176,d
L-Pyroglutamic acid_X_HILICNeg,S14C1_A,0.02028373316127245,1,26.283176,a
Lysine_X_HILICPos,S14C1_A,0.022969366892776722,1,26.283176,a
Malic Acid_X_HILICNeg,S14C1_A,0.021202760316011194,1,26.283176,a
Methionine Sulfoxide_X_HILICPos,S14C1_A,0.0034800581483854917,1,26.283176,a
Methionine_X_HILICPos,S14C1_A,0.023224315198536634,3,26.283176,d
N-acetyltaurine_X_HILICNeg,S14C1_A,0.002011178791229047,1,26.283176,a
N(e)-Acetyl-Lysine_X_HILICPos,S14C1_A,0.027050732059757186,1,26.283176,a
NAD_X_HILICNeg,S14C1_A,0.006147524726680435,1,26.283176,a
Ornithine_X_HILICPos,S14C1_A,0.030074958257596273,2,26.283176,b
Propionyl-L-carnitine_X_HILICPos,S14C1_A,0.009479027049707768,1,26.283176,a
Sarcosine_X_HILICPos,S14C1_A,0.021527438019678116,1,26.283176,a
Serine_X_HILICPos,S14C1_A,0.019210590132414662,1,26.283176,a
Sucrose_X_HILICNeg,S14C1_A,0.01722542369060748,1,26.283176,a
Sulfolactic Acid_X_HILICNeg,S14C1_A,0.01942070212002883,1,26.283176,a
Sulfurol_X_RP,S14C1_A,0,3,26.283176,d
Threonine_X_HILICPos,S14C1_A,0,3,26.283176,d
Thymidine_X_HILICNeg,S14C1_A,0.2397294393841648,5,26.283176,e
Trehalose_X_HILICNeg,S14C1_A,0.021446942356706727,2,26.283176,b
Tryptophan_X_RP,S14C1_A,0.022273035835964846,1,26.283176,a
Tyrosine_X_HILICPos,S14C1_A,0.02279967091539899,1,26.283176,a
Uracil_X_HILICNeg,S14C1_A,0,3,26.283176,d
Uridine_X_HILICNeg,S14C1_A,0.06150134422373438,3,26.283176,d
Vitamin B3_X_HILICPos,S14C1_A,0.01020012841940551,3,26.283176,d
Vitamin B5_X_RP,S14C1_A,0.02316573589856265,1,26.283176,a
Adenine_X_HILICPos,S14C1_B,0.06823416685187149,1,26.283176,a
Adenosine_X_HILICPos,S14C1_B,0.04666438529229791,1,26.283176,a
Adenosyl Homocysteine_X_HILICPos,S14C1_B,0,2,26.283176,b
Adenosyl Methionine_X_HILICPos,S14C1_B,0.005478439117282624,2,26.283176,b
Agmatine_X_RP,S14C1_B,0.041753151782738585,1,26.283176,a
Alanine_X_HILICPos,S14C1_B,0.07093943790448415,1,26.283176,a
Allopurinol_X_RP,S14C1_B,0.040877118650857865,3,26.283176,d
Amino Propanesulfonic Acid_X_HILICNeg,S14C1_B,0.0197278752014998,1,26.283176,a
Argininosuccinic Acid_X_HILICPos,S14C1_B,0,4,26.283176,c
Asparagine_X_HILICPos,S14C1_B,0.02941692397516735,1,26.283176,a
Aspartic acid_X_HILICPos,S14C1_B,0.026985732143453595,2,26.283176,b
beta-Alanine_X_HILICPos,S14C1_B,0.08029327141702364,1,26.283176,a
beta-Glutamic acid_X_HILICPos,S14C1_B,0.010711455601613936,1,26.283176,a
Butyryl-L-carnitine_X_HILICPos,S14C1_B,0.027998344444808584,1,26.283176,a
Carnitine_X_HILICPos,S14C1_B,0.032491247704554575,2,26.283176,b
Citrulline_X_HILICPos,S14C1_B,0.02627955430197109,1,26.283176,a
Creatine_X_HILICPos,S14C1_B,0.14665056791067022,1,26.283176,a
Cystathionine_X_HILICPos,S14C1_B,0.0032567061579578003,1,26.283176,a
Cysteic Acid_X_HILICNeg,S14C1_B,0.01960213659590619,1,26.283176,a
Cytidine_X_HILICNeg,S14C1_B,0.06421104684676965,1,26.283176,a
Cytosine_X_HILICPos,S14C1_B,0.045686724977796876,1,26.283176,a
Dexpanthenol_X_HILICPos,S14C1_B,0.01795361621905815,1,26.283176,a
DHPS_X_HILICNeg,S14C1_B,0.01102993818466661,1,26.283176,a
DMSP_HILICPos_X_HILICPos,S14C1_B,0.011931490498480225,1,26.283176,a
Gluconic Acid_X_HILICNeg,S14C1_B,0,4,26.283176,c
Glucosylglycerol_X_HILICPos,S14C1_B,0.012255689824054963,4,26.283176,c
Glutamine_X_HILICPos,S14C1_B,0.05093283970970707,2,26.283176,b
Glutathione Disulfide_X_RP,S14C1_B,0.015307968699262051,1,26.283176,a
Glycerophosphocholine_X_HILICPos,S14C1_B,0.0068555808988356995,1,26.283176,a
Gonyol_X_HILICPos,S14C1_B,0.029697937242436724,2,26.283176,b
Histidine_X_HILICPos,S14C1_B,0.03280136544535483,1,26.283176,a
Homoserine_X_HILICPos,S14C1_B,0.021131640905510916,1,26.283176,a
Hypotaurine_X_HILICPos,S14C1_B,0.019456954318622217,1,26.283176,a
I102.0549R12.14_HILICNeg_X_HILICNeg,S14C1_B,0.01840869246057127,1,26.283176,a
I104.1074R10.68_HILICPos_X_HILICPos,S14C1_B,0.027857969629241572,3,26.283176,d
I107.0734R9.09_HILICPos_X_HILICPos,S14C1_B,0.001680827068706823,4,26.283176,c
I116.0709R8.8_HILICPos_X_HILICPos,S14C1_B,0.03150263952282856,1,26.283176,a
I118.0864R7.19_HILICPos_X_HILICPos,S14C1_B,0.02375825714984131,1,26.283176,a
I120.0811R5.29_HILICPos_X_HILICPos,S14C1_B,0.034573495646381194,1,26.283176,a
I121.032R8.27_HILICPos_X_HILICPos,S14C1_B,0.01617063868826279,1,26.283176,a
I121.0684R10.7_HILICPos_X_HILICPos,S14C1_B,0.03744254039267453,5,26.283176,e
I124.0064R10.88_HILICNeg_X_HILICNeg,S14C1_B,0.0358078954365242,1,26.283176,a
I126.904R4.8_HILICNeg_X_HILICNeg,S14C1_B,0.04718314330702743,2,26.283176,b
I130.05R11.1_HILICPos_X_HILICPos,S14C1_B,0.05096728327455821,2,26.283176,b
I130.1592R4.02_CyanoAq_X_RP,S14C1_B,0.036816885151721324,1,26.283176,a
I131.0704R10.12_HILICPos_X_HILICPos,S14C1_B,0.0439721631699993,2,26.283176,b
I132.102R6.53_HILICPos_X_HILICPos,S14C1_B,0.031131784095998323,2,26.283176,b
I132.102R9.3_HILICPos_X_HILICPos,S14C1_B,0.025501246061262844,2,26.283176,b
I134.0813R10.18_HILICPos_X_HILICPos,S14C1_B,0.008410451632665657,1,26.283176,a
I136.0508R7.09_HILICPos_X_HILICPos,S14C1_B,0.03271825516937427,2,26.283176,b
I137.0459R1.05_CyanoAq_X_RP,S14C1_B,0.051727490001792165,1,26.283176,a
I137.0459R6.2_HILICPos_X_HILICPos,S14C1_B,0.039410227362416686,1,26.283176,a
I137.0459R7.49_HILICPos_X_HILICPos,S14C1_B,0.04094629578061714,3,26.283176,d
I138.0549R5.35_HILICPos_X_HILICPos,S14C1_B,0.01209739766293083,1,26.283176,a
I138.055R7.72_HILICPos_X_HILICPos,S14C1_B,0.019838420841546883,1,26.283176,a
I139.0157R7.24_HILICNeg_X_HILICNeg,S14C1_B,0.03327850254455228,3,26.283176,d
I141.0659R7.2_HILICPos_X_HILICPos,S14C1_B,0.019875191374355124,1,26.283176,a
I143.0816R7.97_HILICPos_X_HILICPos,S14C1_B,0.03726043527354856,1,26.283176,a
I144.1019R6.44_HILICPos_X_HILICPos,S14C1_B,0.03128094788083126,2,26.283176,b
I145.0608R10.18_HILICPos_X_HILICPos,S14C1_B,0.006853659036097003,1,26.283176,a
I146.0601R1.92_CyanoAq_X_RP,S14C1_B,0.062181165971526314,3,26.283176,d
I148.0605R12.12_HILICPos_X_HILICPos,S14C1_B,0.020204418361157835,1,26.283176,a
I148.0968R8.21_HILICPos_X_HILICPos,S14C1_B,0.0534125023173018,2,26.283176,b
I148.9235R3.57_HILICNeg_X_HILICNeg,S14C1_B,0.010628468869038713,2,26.283176,b
I149.0631R10.15_HILICPos_X_HILICPos,S14C1_B,0.004652060973107578,4,26.283176,c
I150.0775R6.27_HILICPos_X_HILICPos,S14C1_B,0.03512146747217814,1,26.283176,a
I151.1441R6.61_HILICPos_X_HILICPos,S14C1_B,0.02433038609731697,6,26.283176,f
I152.0567R7.37_HILICPos_X_HILICPos,S14C1_B,0.05394917448419754,5,26.283176,e
I152.0567R8.12_HILICPos_X_HILICPos,S14C1_B,0.03423033580097667,2,26.283176,b
I152.0568R1.08_CyanoAq_X_RP,S14C1_B,0.06590568204376816,5,26.283176,e
I152.0707R9.08_HILICPos_X_HILICPos,S14C1_B,0.0034509788539702547,4,26.283176,c
I152.1282R1.07_CyanoAq_X_RP,S14C1_B,0.012097694968902891,1,26.283176,a
I154.0532R5.23_HILICPos_X_HILICPos,S14C1_B,0.018711490742845293,1,26.283176,a
I154.0723R8.97_HILICPos_X_HILICPos,S14C1_B,0.013000122212313876,2,26.283176,b
I155.0815R8.72_HILICPos_X_HILICPos,S14C1_B,0.015401742551723148,2,26.283176,b
I157.0973R7.33_HILICPos_X_HILICPos,S14C1_B,0.009597178028673029,1,26.283176,a
I158.0813R7.81_HILICPos_X_HILICPos,S14C1_B,0.008486550743695783,1,26.283176,a
I158.1176R5.48_HILICPos_X_HILICPos,S14C1_B,0.019138802655190093,1,26.283176,a
I160.037R5.34_HILICPos_X_HILICPos,S14C1_B,0.026838264203740022,1,26.283176,a
I160.0969R6.82_HILICPos_X_HILICPos,S14C1_B,0.02154726550519657,1,26.283176,a
I160.0969R7.56_HILICPos_X_HILICPos,S14C1_B,0.07479928324920851,7,26.283176,g
I160.0969R8.37_HILICPos_X_HILICPos,S14C1_B,0.03541126341927431,2,26.283176,b
I161.0631R9.25_HILICPos_X_HILICPos,S14C1_B,0.003316643780954597,4,26.283176,c
I162.0776R1.13_CyanoAq_X_RP,S14C1_B,0.03450769283803741,1,26.283176,a
I162.1125R6.83_HILICPos_X_HILICPos,S14C1_B,0.2993156861674572,7,26.283176,g
I162.1125R8.11_HILICPos_X_HILICPos,S14C1_B,0.019347890263487297,4,26.283176,c
I165.0581R8.33_HILICPos_X_HILICPos,S14C1_B,0.028964779097286678,2,26.283176,b
I166.0864R1.12_CyanoAq_X_RP,S14C1_B,0.03888258175276039,3,26.283176,d
I167.0204R10.56_HILICNeg_X_HILICNeg,S14C1_B,0.02658383741123807,4,26.283176,c
I168.0517R1.05_CyanoAq_X_RP,S14C1_B,0.1583161974206477,7,26.283176,g
I170.0684R16.91_HILICPos_X_HILICPos,S14C1_B,0.031145331434065813,2,26.283176,b
I170.1176R8.07_HILICPos_X_HILICPos,S14C1_B,0.04590530777442127,2,26.283176,b
I172.0067R5.44_HILICNeg_X_HILICNeg,S14C1_B,0.030352183227611358,2,26.283176,b
