MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Adjusted_Area,Run.Cmpd,Column,Rank,RankPercent
I221.022R10.39_HILICNeg,"L-Methionine, D3",0.7124041741281532,0.6353729387045828,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I221.022R10.39_HILICNeg,HILICNeg,69,0
I225.1607R2.2_HILICNeg,"L-Isoleucine, 15N",0.29942013267432577,0.2378174523628629,257332,170410,Smp,KM1513-45m_B,B,365847.2919037758,170410_Smp_KM1513-45m_B I225.1607R2.2_HILICNeg,HILICNeg,59,0.14492753623188404
I229.1557R2_HILICNeg,"L-Isoleucine, 15N",0.3119228270616889,0.2721753808176269,2304648,170410,Smp,KM1513-45m_B,B,3276503.6201927983,170410_Smp_KM1513-45m_B I229.1557R2_HILICNeg,HILICNeg,38,0.4492753623188406
I232.0231R10.77_HILICNeg,"Sulfolactic Acid, 13C3",0.7925739238936522,0.6294558216635346,548608,170410,Smp,KM1513-45m_B,B,622774.4089582961,170410_Smp_KM1513-45m_B I232.0231R10.77_HILICNeg,HILICNeg,56,0.18840579710144922
I239.002R2.89_HILICNeg,"Sulfolactic Acid, 13C3",0.29682929840511474,0.21509324583355655,118455,170410,Smp,KM1513-45m_B,B,134468.95162512202,170410_Smp_KM1513-45m_B I239.002R2.89_HILICNeg,HILICNeg,62,0.10144927536231885
I241.0119R13.69_HILICNeg,"L-Cysteic Acid, D3",0.38712986261401344,0.2986059477625565,606008,170410,Smp,KM1513-45m_B,B,477051.2248922024,170410_Smp_KM1513-45m_B I241.0119R13.69_HILICNeg,HILICNeg,53,0.23188405797101452
I243.1715R1.84_HILICNeg,"L-Isoleucine, 15N",0.28152754954802317,0.25614277034177946,2346060,170410,Smp,KM1513-45m_B,B,3335378.80109653,170410_Smp_KM1513-45m_B I243.1715R1.84_HILICNeg,HILICNeg,37,0.46376811594202894
I244.0495R6.68_HILICNeg,"DL-Proline, D7",0.2360818612845884,0.12827879527701586,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I244.0495R6.68_HILICNeg,HILICNeg,69,0
I244.0828R9.94_HILICNeg,"Sulfolactic Acid, 13C3",0.3277991982871865,0.1904230460151296,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I244.0828R9.94_HILICNeg,HILICNeg,69,0
I253.9168R1.77_HILICNeg,"Isethionic Acid, 13C2",0.3657829261059727,0.26696426354651537,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I253.9168R1.77_HILICNeg,HILICNeg,69,0
I261.9827R12.12_HILICNeg,"L-Isoleucine, 15N",0.6656105145622756,0.6380931674866227,292878,170410,Smp,KM1513-45m_B,B,416382.81736509287,170410_Smp_KM1513-45m_B I261.9827R12.12_HILICNeg,HILICNeg,58,0.1594202898550725
I267.0726R11.17_HILICNeg,"L-Cysteic Acid, D3",0.2625596098476849,0.1402307722658249,350407840,170410,Smp,KM1513-45m_B,B,275842050.4082964,170410_Smp_KM1513-45m_B I267.0726R11.17_HILICNeg,HILICNeg,1,0.9855072463768116
I275.9414R1.7_HILICNeg,"Isethionic Acid, 13C2",0.4297168851804776,0.3141003025100769,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I275.9414R1.7_HILICNeg,HILICNeg,69,0
I276.9109R1.79_HILICNeg,"Succinic Acid, D4",0.30307757855865614,0.25172285172669767,13922,170410,Smp,KM1513-45m_B,B,107171.99210468515,170410_Smp_KM1513-45m_B I276.9109R1.79_HILICNeg,HILICNeg,66,0.04347826086956519
I277.9097R1.79_HILICNeg,"Isethionic Acid, 13C2",0.27148095568739944,0.24286905806619088,12927,170410,Smp,KM1513-45m_B,B,49072.67018030097,170410_Smp_KM1513-45m_B I277.9097R1.79_HILICNeg,HILICNeg,68,0.01449275362318836
I292.0727R10.9_HILICNeg,"L-Cysteic Acid, D3",0.35947447494219276,0.25272963047247043,6980321,170410,Smp,KM1513-45m_B,B,5494928.587066117,170410_Smp_KM1513-45m_B I292.0727R10.9_HILICNeg,HILICNeg,24,0.6521739130434783
I298.957R7.41_HILICNeg,"DL-Proline, D7",0.20929295819388455,0.161434047642213,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I298.957R7.41_HILICNeg,HILICNeg,69,0
I300.8705R4.81_HILICNeg,"L-Isoleucine, 15N",0.29117138158234934,0.22605718969743657,13767,170410,Smp,KM1513-45m_B,B,19572.457633093756,170410_Smp_KM1513-45m_B I300.8705R4.81_HILICNeg,HILICNeg,67,0.02898550724637683
I302.0009R7.07_HILICNeg,"DL-Valine, D8",0.2645830366643384,0.22023765689923885,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I302.0009R7.07_HILICNeg,HILICNeg,69,0
I304.079R2.8_HILICNeg,"DL-Valine, D8",0.2697372203687753,0.217159082261971,2544923,170410,Smp,KM1513-45m_B,B,3777362.730448533,170410_Smp_KM1513-45m_B I304.079R2.8_HILICNeg,HILICNeg,35,0.49275362318840576
I316.0457R12.61_HILICNeg,"Sulfolactic Acid, 13C3",0.3646212409369585,0.2235483355000427,1439088,170410,Smp,KM1513-45m_B,B,1633638.5518238456,170410_Smp_KM1513-45m_B I316.0457R12.61_HILICNeg,HILICNeg,41,0.4057971014492754
I317.0553R12.1_HILICNeg,"L-Cysteic Acid, D3",0.2574003754156442,0.17036787751376975,44166796,170410,Smp,KM1513-45m_B,B,34768227.69891491,170410_Smp_KM1513-45m_B I317.0553R12.1_HILICNeg,HILICNeg,9,0.8695652173913043
I325.0188R11.15_HILICNeg,"Sulfoacetic Acid, 13C2",0.5540401128020546,0.548687601302364,4385333,170410,Smp,KM1513-45m_B,B,2480233.226150567,170410_Smp_KM1513-45m_B I325.0188R11.15_HILICNeg,HILICNeg,29,0.5797101449275363
I327.1204R10.42_HILICNeg,"Sulfoacetic Acid, 13C2",0.15859886512250151,0.1138554936234745,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I327.1204R10.42_HILICNeg,HILICNeg,69,0
I329.0856R4.34_HILICNeg,"L-Cysteic Acid, D3",0.22919599332326715,0.1596210331126875,3717500,170410,Smp,KM1513-45m_B,B,2926426.5959141837,170410_Smp_KM1513-45m_B I329.0856R4.34_HILICNeg,HILICNeg,32,0.536231884057971
I331.1154R11.28_HILICNeg,"L-Cysteic Acid, D3",0.22906077204217348,0.13352374458585806,1222113,170410,Smp,KM1513-45m_B,B,962050.8369636774,170410_Smp_KM1513-45m_B I331.1154R11.28_HILICNeg,HILICNeg,48,0.30434782608695654
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I338.006R9.9_HILICNeg,HILICNeg,69,0
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I340.0028R9.93_HILICNeg,HILICNeg,69,0
I346.0564R12.06_HILICNeg,"L-Cysteic Acid, D3",0.30862200284225083,0.1717925419933698,12731968,170410,Smp,KM1513-45m_B,B,10022641.49926787,170410_Smp_KM1513-45m_B I346.0564R12.06_HILICNeg,HILICNeg,19,0.7246376811594203
I376.9346R7.43_HILICNeg,"Isethionic Acid, 13C2",0.3603871603473754,0.23933211063475784,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I376.9346R7.43_HILICNeg,HILICNeg,69,0
I379.083R11.37_HILICNeg,"L-Cysteic Acid, D3",0.5181293355642494,0.39307804327506346,22218156,170410,Smp,KM1513-45m_B,B,17490195.731155425,170410_Smp_KM1513-45m_B I379.083R11.37_HILICNeg,HILICNeg,15,0.782608695652174
I386.0341R16.12_HILICNeg,"L-Isoleucine, 15N",0.3491063211622151,0.2667097985349668,1806438,170410,Smp,KM1513-45m_B,B,2568201.5850810357,170410_Smp_KM1513-45m_B I386.0341R16.12_HILICNeg,HILICNeg,39,0.4347826086956522
I387.2256R2.2_HILICNeg,"L-Isoleucine, 15N",0.4629132915364098,0.3810060859463432,76672,170410,Smp,KM1513-45m_B,B,109004.1019571849,170410_Smp_KM1513-45m_B I387.2256R2.2_HILICNeg,HILICNeg,63,0.08695652173913049
I401.241R2.14_HILICNeg,"Sulfolactic Acid, 13C3",0.34956665337068593,0.29466277798774043,207227,170410,Smp,KM1513-45m_B,B,235242.05342466902,170410_Smp_KM1513-45m_B I401.241R2.14_HILICNeg,HILICNeg,60,0.13043478260869568
I414.1638R9.08_HILICNeg,"Sulfolactic Acid, 13C3",0.245394569730372,0.17590764749339055,1367338,170410,Smp,KM1513-45m_B,B,1552188.6571034663,170410_Smp_KM1513-45m_B I414.1638R9.08_HILICNeg,HILICNeg,42,0.3913043478260869
I429.1257R12.32_HILICNeg,"L-Methionine, D3",0.3621370735614393,0.26582449724105045,6943826,170410,Smp,KM1513-45m_B,B,4996886.528011922,170410_Smp_KM1513-45m_B I429.1257R12.32_HILICNeg,HILICNeg,25,0.6376811594202898
I479.7914R1.79_HILICNeg,"L-Isoleucine, 15N",0.3377165455538152,0.2662108926913001,1179456,170410,Smp,KM1513-45m_B,B,1676825.204481603,170410_Smp_KM1513-45m_B I479.7914R1.79_HILICNeg,HILICNeg,49,0.28985507246376807
I495.0783R2.22_HILICNeg,"L-Isoleucine, 15N",0.3960030605997702,0.29917523508372185,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B I495.0783R2.22_HILICNeg,HILICNeg,69,0
I533.0521R2.2_HILICNeg,"L-Isoleucine, 15N",0.2768750836037403,0.15187374117329014,66824,170410,Smp,KM1513-45m_B,B,95003.26206681608,170410_Smp_KM1513-45m_B I533.0521R2.2_HILICNeg,HILICNeg,65,0.05797101449275366
I606.0756R12.98_HILICNeg,"Sulfolactic Acid, 13C3",0.38124189894432226,0.25455751345024547,2517320,170410,Smp,KM1513-45m_B,B,2857636.919547104,170410_Smp_KM1513-45m_B I606.0756R12.98_HILICNeg,HILICNeg,36,0.4782608695652174
I620.9939R2.17_HILICNeg,"L-Isoleucine, 15N",0.22004822106529745,0.1395567482726036,602260,170410,Smp,KM1513-45m_B,B,856229.2681126639,170410_Smp_KM1513-45m_B I620.9939R2.17_HILICNeg,HILICNeg,54,0.21739130434782605
I622.9911R2.17_HILICNeg,"L-Methionine, D3",0.21936062010738522,0.15988278710026094,553818,170410,Smp,KM1513-45m_B,B,398536.15329222055,170410_Smp_KM1513-45m_B I622.9911R2.17_HILICNeg,HILICNeg,55,0.2028985507246377
Inosine,"L-Cysteic Acid, D3",0.36853527182279455,0.33317920871435386,12237984,170410,Smp,KM1513-45m_B,B,9633775.886475384,170410_Smp_KM1513-45m_B Inosine,HILICNeg,20,0.7101449275362319
Isethionic Acid,"Isethionic Acid, 13C2",0.1839387051789856,0.09071542842932978,103621976,170410,Smp,KM1513-45m_B,B,393363274.671545,170410_Smp_KM1513-45m_B Isethionic Acid,HILICNeg,5,0.927536231884058
L-Pyroglutamic acid,"Sulfoacetic Acid, 13C2",0.2585570587858308,0.20591007669626393,24817186,170410,Smp,KM1513-45m_B,B,14035971.566300368,170410_Smp_KM1513-45m_B L-Pyroglutamic acid,HILICNeg,14,0.7971014492753623
Malic Acid,"DL-Histidine, 15N",0.4261695062984473,0.2378957425671352,27928404,170410,Smp,KM1513-45m_B,B,11783385.934994237,170410_Smp_KM1513-45m_B Malic Acid,HILICNeg,12,0.8260869565217391
N-acetyltaurine,"L-Isoleucine, 15N",0.394612850056869,0.3308833109788206,73753,170410,Smp,KM1513-45m_B,B,104854.17794825044,170410_Smp_KM1513-45m_B N-acetyltaurine,HILICNeg,64,0.07246376811594202
NAD,"Sulfolactic Acid, 13C3",0.5706684407356405,0.42943785430573056,514400,170410,Smp,KM1513-45m_B,B,583941.823612028,170410_Smp_KM1513-45m_B NAD,HILICNeg,57,0.17391304347826086
Sucrose,"L-Cysteic Acid, D3",0.20285277800648907,0.17025234622101557,74216920,170410,Smp,KM1513-45m_B,B,58423770.96296847,170410_Smp_KM1513-45m_B Sucrose,HILICNeg,6,0.9130434782608696
Sulfolactic Acid,"Sulfolactic Acid, 13C3",0.5431784565599082,0.3430578463512258,1283207,170410,Smp,KM1513-45m_B,B,1456683.9728843695,170410_Smp_KM1513-45m_B Sulfolactic Acid,HILICNeg,45,0.34782608695652173
Thymidine,"DL-Valine, D8",0.23318619092208692,0.1845359649406616,4210902,170410,Smp,KM1513-45m_B,B,6250131.841462861,170410_Smp_KM1513-45m_B Thymidine,HILICNeg,31,0.5507246376811594
Trehalose,"L-Cysteic Acid, D3",0.6177796987133317,0.5449366909147167,3377789,170410,Smp,KM1513-45m_B,B,2659005.1284428714,170410_Smp_KM1513-45m_B Trehalose,HILICNeg,34,0.5072463768115942
Uracil,"Succinic Acid, D4",0.1904099444537059,0.14796669168086607,0,170410,Smp,KM1513-45m_B,B,NA,170410_Smp_KM1513-45m_B Uracil,HILICNeg,69,0
Uridine,"L-Cysteic Acid, D3",0.22687448170090405,0.20067699500362537,13917335,170410,Smp,KM1513-45m_B,B,10955765.780295176,170410_Smp_KM1513-45m_B Uridine,HILICNeg,17,0.7536231884057971
Amino Propanesulfonic Acid,"L-Methionine, D3",0.42395552600551445,0.3171655502545556,7438928,170410,Smp,KM1513-45m_C,C,5819994.508401041,170410_Smp_KM1513-45m_C Amino Propanesulfonic Acid,HILICNeg,22,0.6857142857142857
Cysteic Acid,"L-Cysteic Acid, D3",0.377323694312607,0.24326222201956468,885050,170410,Smp,KM1513-45m_C,C,741858.4978570528,170410_Smp_KM1513-45m_C Cysteic Acid,HILICNeg,50,0.2857142857142857
Cytidine,Inj_vol,0.24088584482145642,0.24088584482145642,1408414,170410,Smp,KM1513-45m_C,C,1334717.9186046512,170410_Smp_KM1513-45m_C Cytidine,HILICNeg,42,0.4
DHPS,"Sulfolactic Acid, 13C3",0.2927140955944975,0.17146864081248647,42166956,170410,Smp,KM1513-45m_C,C,46067305.65989192,170410_Smp_KM1513-45m_C DHPS,HILICNeg,10,0.8571428571428572
Gluconic Acid,"Succinic Acid, D4",0.3428558933203373,0.23109151635993533,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C Gluconic Acid,HILICNeg,70,0
Guanosine,"Sulfolactic Acid, 13C3",0.24165183632923856,0.1624269312515363,4063802,170410,Smp,KM1513-45m_C,C,4439694.6479911925,170410_Smp_KM1513-45m_C Guanosine,HILICNeg,30,0.5714285714285714
I102.0549R12.14_HILICNeg,"L-Cysteic Acid, D3",0.26604525317653455,0.14445067846611784,30348584,170410,Smp,KM1513-45m_C,C,25438511.878796212,170410_Smp_KM1513-45m_C I102.0549R12.14_HILICNeg,HILICNeg,11,0.8428571428571429
I116.0706R7.18_HILICNeg,"Sulfoacetic Acid, 13C2",0.18690680628825232,0.15325775858931914,17522356,170410,Smp,KM1513-45m_C,C,9639939.342978297,170410_Smp_KM1513-45m_C I116.0706R7.18_HILICNeg,HILICNeg,16,0.7714285714285715
I124.0064R10.88_HILICNeg,"Taurine, D4",0.3784558412802312,0.10612214401822523,49437644,170410,Smp,KM1513-45m_C,C,36460610.332507335,170410_Smp_KM1513-45m_C I124.0064R10.88_HILICNeg,HILICNeg,7,0.9
I126.904R4.8_HILICNeg,"Isethionic Acid, 13C2",0.19808247336329465,0.17726913372482522,134100256,170410,Smp,KM1513-45m_C,C,729248675.7949599,170410_Smp_KM1513-45m_C I126.904R4.8_HILICNeg,HILICNeg,4,0.9428571428571428
I128.0343R12.12_HILICNeg,"L-Cysteic Acid, D3",0.28778882646214066,0.15404871535551842,28084746,170410,Smp,KM1513-45m_C,C,23540938.342756763,170410_Smp_KM1513-45m_C I128.0343R12.12_HILICNeg,HILICNeg,12,0.8285714285714285
I130.0864R6.66_HILICNeg,"L-Isoleucine, 15N",0.1757766359077615,0.15386924714629335,25789572,170410,Smp,KM1513-45m_C,C,27765869.705462858,170410_Smp_KM1513-45m_C I130.0864R6.66_HILICNeg,HILICNeg,13,0.8142857142857143
I136.0395R7.72_HILICNeg,"L-Methionine, D3",0.18255038271497998,0.16072014836944562,844912,170410,Smp,KM1513-45m_C,C,661033.8478988021,170410_Smp_KM1513-45m_C I136.0395R7.72_HILICNeg,HILICNeg,51,0.27142857142857146
I139.0157R7.24_HILICNeg,"Isethionic Acid, 13C2",0.2669586612951173,0.16547682925379822,1935887,170410,Smp,KM1513-45m_C,C,10527519.285561077,170410_Smp_KM1513-45m_C I139.0157R7.24_HILICNeg,HILICNeg,38,0.4571428571428572
I146.045R12.11_HILICNeg,"L-Cysteic Acid, D3",0.2862051615242178,0.11128744947983432,271948128,170410,Smp,KM1513-45m_C,C,227949866.93759397,170410_Smp_KM1513-45m_C I146.045R12.11_HILICNeg,HILICNeg,2,0.9714285714285714
I148.9235R3.57_HILICNeg,"L-Cysteic Acid, D3",0.3109753332324484,0.27023871608186895,4113654,170410,Smp,KM1513-45m_C,C,3448109.346526927,170410_Smp_KM1513-45m_C I148.9235R3.57_HILICNeg,HILICNeg,29,0.5857142857142856
I150.0413R8.14_HILICNeg,"L-Methionine, D3",0.23050224122748678,0.14809689450605343,197668752,170410,Smp,KM1513-45m_C,C,154650112.37136418,170410_Smp_KM1513-45m_C I150.0413R8.14_HILICNeg,HILICNeg,3,0.9571428571428572
I167.0204R10.56_HILICNeg,"L-Methionine, D3",0.34576697817436947,0.32860465899301083,5016941,170410,Smp,KM1513-45m_C,C,3925104.406034314,170410_Smp_KM1513-45m_C I167.0204R10.56_HILICNeg,HILICNeg,28,0.6
I172.0067R5.44_HILICNeg,"L-Isoleucine, 15N",0.17999774360933551,0.1495509548698941,7279231,170410,Smp,KM1513-45m_C,C,7837050.552912088,170410_Smp_KM1513-45m_C I172.0067R5.44_HILICNeg,HILICNeg,23,0.6714285714285715
I186.0253R12.12_HILICNeg,"Isethionic Acid, 13C2",0.2866782549224705,0.23656253975488603,12352118,170410,Smp,KM1513-45m_C,C,67171875.45684543,170410_Smp_KM1513-45m_C I186.0253R12.12_HILICNeg,HILICNeg,17,0.7571428571428571
I192.9131R3.72_HILICNeg,"L-Isoleucine, 15N",0.26479573198165796,0.177532782829228,5832126,170410,Smp,KM1513-45m_C,C,6279051.494993491,170410_Smp_KM1513-45m_C I192.9131R3.72_HILICNeg,HILICNeg,25,0.6428571428571428
I192.9808R2.93_HILICNeg,"DL-Valine, D8",0.31045348100464226,0.24820073288539132,412681,170410,Smp,KM1513-45m_C,C,571267.6604691326,170410_Smp_KM1513-45m_C I192.9808R2.93_HILICNeg,HILICNeg,55,0.2142857142857143
I194.9965R12.04_HILICNeg,"L-Cysteic Acid, D3",0.2852787336534205,0.1507791297919569,5280458,170410,Smp,KM1513-45m_C,C,4426137.099460208,170410_Smp_KM1513-45m_C I194.9965R12.04_HILICNeg,HILICNeg,27,0.6142857142857143
I206.9967R1.94_HILICNeg,"L-Isoleucine, 15N",0.295017166238509,0.251665227943627,183286,170410,Smp,KM1513-45m_C,C,197331.51038084173,170410_Smp_KM1513-45m_C I206.9967R1.94_HILICNeg,HILICNeg,61,0.12857142857142856
I214.0388R5.25_HILICNeg,"DL-Valine, D8",0.2936286233966195,0.2755579374510007,1300985,170410,Smp,KM1513-45m_C,C,1800932.5780819433,170410_Smp_KM1513-45m_C I214.0388R5.25_HILICNeg,HILICNeg,43,0.3857142857142857
I214.0484R11.68_HILICNeg,"L-Cysteic Acid, D3",0.28809921069762756,0.16452297455423412,7096001,170410,Smp,KM1513-45m_C,C,5947944.910064002,170410_Smp_KM1513-45m_C I214.0484R11.68_HILICNeg,HILICNeg,24,0.6571428571428571
I217.93R10.87_HILICNeg,"Sulfoacetic Acid, 13C2",0.44470952283871074,0.4213366112634378,1124517,170410,Smp,KM1513-45m_C,C,618654.0023583544,170410_Smp_KM1513-45m_C I217.93R10.87_HILICNeg,HILICNeg,47,0.3285714285714286
I219.9271R10.87_HILICNeg,"L-Isoleucine, 15N",0.5152449891579586,0.48985470004455683,1042615,170410,Smp,KM1513-45m_C,C,1122512.3178841881,170410_Smp_KM1513-45m_C I219.9271R10.87_HILICNeg,HILICNeg,48,0.3142857142857143
I221.022R10.39_HILICNeg,"L-Methionine, D3",0.7124041741281532,0.6353729387045828,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I221.022R10.39_HILICNeg,HILICNeg,70,0
I225.1607R2.2_HILICNeg,"L-Isoleucine, 15N",0.29942013267432577,0.2378174523628629,223384,170410,Smp,KM1513-45m_C,C,240502.28667172592,170410_Smp_KM1513-45m_C I225.1607R2.2_HILICNeg,HILICNeg,59,0.15714285714285714
I229.1557R2_HILICNeg,"L-Isoleucine, 15N",0.3119228270616889,0.2721753808176269,2214955,170410,Smp,KM1513-45m_C,C,2384690.6778237144,170410_Smp_KM1513-45m_C I229.1557R2_HILICNeg,HILICNeg,36,0.48571428571428577
I232.0231R10.77_HILICNeg,"Sulfolactic Acid, 13C3",0.7925739238936522,0.6294558216635346,378748,170410,Smp,KM1513-45m_C,C,413781.3477471019,170410_Smp_KM1513-45m_C I232.0231R10.77_HILICNeg,HILICNeg,58,0.17142857142857137
I239.002R2.89_HILICNeg,"Sulfolactic Acid, 13C3",0.29682929840511474,0.21509324583355655,17926,170410,Smp,KM1513-45m_C,C,19584.11513648798,170410_Smp_KM1513-45m_C I239.002R2.89_HILICNeg,HILICNeg,66,0.05714285714285716
I241.0119R13.69_HILICNeg,"L-Cysteic Acid, D3",0.38712986261401344,0.2986059477625565,639596,170410,Smp,KM1513-45m_C,C,536116.2960232524,170410_Smp_KM1513-45m_C I241.0119R13.69_HILICNeg,HILICNeg,53,0.24285714285714288
I243.1715R1.84_HILICNeg,"L-Isoleucine, 15N",0.28152754954802317,0.25614277034177946,2402152,170410,Smp,KM1513-45m_C,C,2586232.8946256656,170410_Smp_KM1513-45m_C I243.1715R1.84_HILICNeg,HILICNeg,34,0.5142857142857142
I244.0495R6.68_HILICNeg,"DL-Proline, D7",0.2360818612845884,0.12827879527701586,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I244.0495R6.68_HILICNeg,HILICNeg,70,0
I244.0828R9.94_HILICNeg,"Sulfolactic Acid, 13C3",0.3277991982871865,0.1904230460151296,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I244.0828R9.94_HILICNeg,HILICNeg,70,0
I253.9168R1.77_HILICNeg,"Isethionic Acid, 13C2",0.3657829261059727,0.26696426354651537,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I253.9168R1.77_HILICNeg,HILICNeg,70,0
I261.9827R12.12_HILICNeg,"L-Isoleucine, 15N",0.6656105145622756,0.6380931674866227,207277,170410,Smp,KM1513-45m_C,C,223160.98052884417,170410_Smp_KM1513-45m_C I261.9827R12.12_HILICNeg,HILICNeg,60,0.1428571428571429
I267.0726R11.17_HILICNeg,"L-Cysteic Acid, D3",0.2625596098476849,0.1402307722658249,299491200,170410,Smp,KM1513-45m_C,C,251036768.26552868,170410_Smp_KM1513-45m_C I267.0726R11.17_HILICNeg,HILICNeg,1,0.9857142857142858
I275.9414R1.7_HILICNeg,"Isethionic Acid, 13C2",0.4297168851804776,0.3141003025100769,15920,170410,Smp,KM1513-45m_C,C,86574.32330819534,170410_Smp_KM1513-45m_C I275.9414R1.7_HILICNeg,HILICNeg,67,0.042857142857142816
I276.9109R1.79_HILICNeg,"Succinic Acid, D4",0.30307757855865614,0.25172285172669767,11656,170410,Smp,KM1513-45m_C,C,266256.06669699884,170410_Smp_KM1513-45m_C I276.9109R1.79_HILICNeg,HILICNeg,69,0.014285714285714235
I277.9097R1.79_HILICNeg,"Isethionic Acid, 13C2",0.27148095568739944,0.24286905806619088,19856,170410,Smp,KM1513-45m_C,C,107978.62836730694,170410_Smp_KM1513-45m_C I277.9097R1.79_HILICNeg,HILICNeg,65,0.0714285714285714
I292.0727R10.9_HILICNeg,"L-Cysteic Acid, D3",0.35947447494219276,0.25272963047247043,7745419,170410,Smp,KM1513-45m_C,C,6492294.112890205,170410_Smp_KM1513-45m_C I292.0727R10.9_HILICNeg,HILICNeg,21,0.7
I298.957R7.41_HILICNeg,"DL-Proline, D7",0.20929295819388455,0.161434047642213,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I298.957R7.41_HILICNeg,HILICNeg,70,0
I300.8705R4.81_HILICNeg,"L-Isoleucine, 15N",0.29117138158234934,0.22605718969743657,13840,170410,Smp,KM1513-45m_C,C,14900.582170328611,170410_Smp_KM1513-45m_C I300.8705R4.81_HILICNeg,HILICNeg,68,0.02857142857142858
I302.0009R7.07_HILICNeg,"DL-Valine, D8",0.2645830366643384,0.22023765689923885,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I302.0009R7.07_HILICNeg,HILICNeg,70,0
I304.079R2.8_HILICNeg,"DL-Valine, D8",0.2697372203687753,0.217159082261971,2258369,170410,Smp,KM1513-45m_C,C,3126223.8268929617,170410_Smp_KM1513-45m_C I304.079R2.8_HILICNeg,HILICNeg,35,0.5
I316.0457R12.61_HILICNeg,"Sulfolactic Acid, 13C3",0.3646212409369585,0.2235483355000427,1199034,170410,Smp,KM1513-45m_C,C,1309941.9786100485,170410_Smp_KM1513-45m_C I316.0457R12.61_HILICNeg,HILICNeg,46,0.34285714285714286
I317.0553R12.1_HILICNeg,"L-Cysteic Acid, D3",0.2574003754156442,0.17036787751376975,42671916,170410,Smp,KM1513-45m_C,C,35768062.26138901,170410_Smp_KM1513-45m_C I317.0553R12.1_HILICNeg,HILICNeg,9,0.8714285714285714
I325.0188R11.15_HILICNeg,"Sulfoacetic Acid, 13C2",0.5540401128020546,0.548687601302364,4017615,170410,Smp,KM1513-45m_C,C,2210294.374993851,170410_Smp_KM1513-45m_C I325.0188R11.15_HILICNeg,HILICNeg,31,0.5571428571428572
I327.1204R10.42_HILICNeg,"Sulfoacetic Acid, 13C2",0.15859886512250151,0.1138554936234745,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I327.1204R10.42_HILICNeg,HILICNeg,70,0
I329.0856R4.34_HILICNeg,"L-Cysteic Acid, D3",0.22919599332326715,0.1596210331126875,3709015,170410,Smp,KM1513-45m_C,C,3108936.5532221645,170410_Smp_KM1513-45m_C I329.0856R4.34_HILICNeg,HILICNeg,32,0.5428571428571429
I331.1154R11.28_HILICNeg,"L-Cysteic Acid, D3",0.22906077204217348,0.13352374458585806,1279917,170410,Smp,KM1513-45m_C,C,1072840.2949005202,170410_Smp_KM1513-45m_C I331.1154R11.28_HILICNeg,HILICNeg,44,0.37142857142857144
I338.006R9.9_HILICNeg,"L-Isoleucine, 15N",0.3205796081399152,0.24623909811411457,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I338.006R9.9_HILICNeg,HILICNeg,70,0
I340.0028R9.93_HILICNeg,"DL-Valine, D8",0.363528933370342,0.3086008513574829,0,170410,Smp,KM1513-45m_C,C,NA,170410_Smp_KM1513-45m_C I340.0028R9.93_HILICNeg,HILICNeg,70,0
