Kingdom,Phylum,Class,Order,Family,Genus,Species,Consensus,taxon.id
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,8453196d75067fa042af19daca0f78c6
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,0.9000000,b93893fe840a608a69192bb06f0ec53c
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,53802311c3c05c2f5694fbcf27282cd2
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,d6543ff981c50048e4a6fc8b4c048ed5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9090909,f69e852682f8bff16f9894727825b719
Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_XX,RAD-A_XXX,1.0000000,62b04bccb235905323beec8a4270a74f
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3A,MAST-3A_X,MAST-3A_XX,1.0000000,ac1a7203752440ada394469a6a90980f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,0.9000000,5ad8ce85c9b63b39e9e6fb46f2de31cb
Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,NA,NA,0.6250000,6bf7df347b33957bfe773462cbfe06cf
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,1.0000000,ea7be532fd061b48583d9dee4e2c6a47
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,e8427163a8a92acf5a862045a71f042d
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,85cb74c590a6dbb2c1cb410ef23a7d02
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,0.9090909,4e8b0e4b33d8b91b38ea2a73340533e9
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,0.6666667,f70e2454a817fe689590e26d70fbb5b2
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,NA,0.6000000,17f45f67031e0d5836a060320b803f91
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-C,Chrysophyceae_Clade-C_X,0.9000000,f512bb9bdfa16ca8ace619db1c819c68
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,33c51f2b32ce4eff234c5ba306cb5ddf
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9000000,f7852174d8839b1f8b0d3171057eb05c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,1.0000000,dc890adcf46872af10a325b66d90a6bc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,d13f4723bd3cd5368f1946e47c8793f4
Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,NA,NA,NA,1.0000000,41107116ffcae21d7fbb995159e811ea
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,NA,NA,0.7333333,6801f30911bd3a512d712b6eac3ad704
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Opalinopsidae,Chromidina,1.0000000,abfc96127dced340f85f723d721b7936
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,0.9090909,426b57320e0e2d5eb705654e1b04a5e8
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,0.8181818,7321403ce1b5f6cc9c01a2326bb78fc9
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,Arthracanthida-Symphyacanthida_XX,0.6000000,b9bf858df411ae7d07fa53411d06b08d
Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_XX,RAD-A_XXX,1.0000000,c0482850ea3468414750aac94d21e235
Eukaryota,Opisthokonta,Opisthokonta_X,Opisthokonta_XX,Opisthokonta_XXX,Opisthokonta_XXXX,Opisthokonta_XXXXX,1.0000000,15c95bef1e18c874fb2e60dbcb2d36d4
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,b624e4736d0a92684fae7523a5afe1e2
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,10f00283e38ee09b7c1c601c6e32ddfc
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,3502c6472f4d7d712906bb31165fc302
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,0.8000000,bb3c4bf89af1bc27479f1f40f6a054fa
Eukaryota,Alveolata,Apicomplexa,NA,NA,NA,NA,1.0000000,e562aeeef1f2ac146bdab36cdc685d69
Eukaryota,Stramenopiles,Ochrophyta,NA,NA,NA,NA,0.6666667,5ba916da66ed5ce26674044c1e3a0778
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,0.9090909,98d88ece8803aa641d96a3daf0209550
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,a2efa8c75879e98a1c770c0f2be88d20
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Collodaria_X,Collodaria_XX,1.0000000,5a584b506c7045b7d03ec004e72a1dab
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,6248434d8c5f67214277d3c2cbb15431
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Florenciella,0.6666667,e26f710dcd440320f4935e2710700fbf
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,1.0000000,5ebe3b25edee9727c5ee6533657c7daf
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,faf8c8d4602079015ee33015a9173f9a
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,c6b53afc71adf6f3f9538904ac172601
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Pseudochattonella,0.5333333,80cd21c8a1913e6385a27fdb01bfe349
Eukaryota,Stramenopiles,Sagenista,MAST-9,NA,NA,NA,0.8000000,7ce88bea65ae57a76359af4fc70a09cf
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,0.7000000,d7d8bc1bbc46c78f80bbda5a09f00a7e
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellarida,Spumellarida_X,Spumellarida_XX,0.7000000,e5742f7e74e1081a2553bd244b4ae504
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,NA,NA,1.0000000,19a9d3b89d1a0b731f4da5f346012081
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,d603ce5159ed380b9386a357270338e5
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,TAGIRI1-lineage_X,1.0000000,adcf503f25d1c05109cf84bee670c759
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,NA,NA,1.0000000,466e7cc4551316df4494d20bbd66ea34
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,b530d0377ea8afca956244c9e097e5cf
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,0.8181818,d9bf03ebe37fc5c93283a1db3e608410
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,0.9000000,2f1c2509e921590a1215e0ae0654bb59
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,5b864d3f4128a1838e461f75d8470ce2
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,1.0000000,36e06c1fa695299bcdb6e1e6ea8089c9
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,f2122f5736c16af8ae3a6e2c64354444
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,898a0d51b449840d961f28ee5e0ac90a
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,151474adad4e2cdb18d8044dc6e3bfa7
Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemea_X,Diplonemea_XX,0.9000000,80baaded44c2ea10a90ef717b02d43cc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,30b23b6164721ac73d57dc46cdcac4af
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.8181818,927309f7aa2f62a44f7b36f370074323
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,4e9764a73a48d80d4705fdf3111dd77f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9090909,6c1795a33ebf5dcba7083dceb7e39818
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,8964fbc703521c15aa3210c89b5fb5a7
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9090909,538db7f3d926ef1b757e4e768f0c37ac
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,5e02e7efb2524a14abb69d50425c97e0
Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1A,MAST-1A_X,MAST-1A_XX,0.6666667,a8c00c7489f329968e3434f82da2e2cd
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,1.0000000,acd43f7b10e7ea13f0df1621d4e81bf7
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,1.0000000,a946ffa0f32973069a19ceeb636b403b
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Pseudochattonella,0.5333333,bc0c0e03e63e4fba496d366da3f33330
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,c29b10fbe01d16621b8b02927b505a44
Eukaryota,Hacrobia,Haptophyta,NA,NA,NA,NA,1.0000000,8e579099866279bed42d30aac130849c
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,b4125b0b1a387d54554113b2e5ce870a
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,NA,NA,0.5454545,b54202284d4187f711dc8432f2b65650
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,NA,1.0000000,b4c945d3aea7792a06cf4276191973bb
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,0cc98f4d0269c4b7c17c369234a21658
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,3de743c362adf2608455ca27c01ab9fe
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,3555cf86ce02afb530ef285de4228692
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,656de5871126b7f971b1077a7ca8f94c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9000000,6c71d8cb4379704f9b02ab812bc9cae0
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-8,Dino-Group-I-Clade-8_X,0.9000000,62c02da155e52cb00662692a91bb27e3
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,8cb3768eea4a7a0f54ecd5b6be4548c7
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,NA,NA,1.0000000,f57bbb17e42deb468e53ee4345243fb2
Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1C,MAST-1C_X,MAST-1C_XX,0.6000000,6b0cf645b5e9d60985e69e1008839dcd
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-23,Dino-Group-II-Clade-23_X,1.0000000,078e70ff8c343b7b75b873f5a20b0489
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Chytriodiniaceae,Chytriodinium,0.5454545,93e14be2e9b68302bb09ea15c6f23899
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.7272727,e40b4825e1d38e36f9a2fe0fa6f89e77
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,NA,0.6666667,5525c1851b8395ad4c4509cbfd4c4d3c
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,0.9000000,2c4f08608544122489f12953a1afdde4
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.9090909,c900b4cb3deeb2388671b7765a8ace19
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,NA,0.6666667,1b4acddd04b78d6e1494d412fbd9ece9
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,1.0000000,3fe66d7364092fb9d9ef351aaaa0eca0
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9000000,89fe75fa059a49cb2d9426fb6f7fdc95
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,12d4be3aba583a130f88a0b4dc4097a7
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,0.7272727,31b1aea003b835011babdf41c0260746
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,a0f6a423c19ba467e65e4f451c657ef3
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_H,Strobilidiidae_H_X,0.8000000,77d2d0f84aff29530cc6904a518cac6e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-8,Dino-Group-II-Clade-8_X,0.9090909,c5b25173e64b2140fdde5c2d48183186
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.8181818,48b7ddce5542f9f175e7d53c02a8c906
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,0.9000000,c7da5d826a2c1129b9ee1a889b292023
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,0.8181818,d266d1219d6a42a8238562d4b1ce3f6c
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,af46526416da7fecc64a1c1cc6fb1c17
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,23c4f07e222bd362f6adbf98267bc020
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Eutintinnidae,Eutintinnus,1.0000000,c7ac26d866a71f12ee692652cf1e976e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,95ec5046cdaa12aac70968822e42818c
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,NA,0.6363636,cf2a98c7d55f3b2fda0c054c6581fc36
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,0.7000000,c42096fa7d3685c910ea7a9058983b9b
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,0.9000000,a1cf9c0e7e38b51a4d2fbd02e8476c8b
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,e7776bc084fa6744ae6175679803e24e
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,1.0000000,316de70194970f8f113060649e5c604f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9000000,1f010cce4c1c5f844ced0b6c799d4f60
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,NA,0.5500000,11aa18538c286340a8ca7637fcad5e30
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,089b6d897090984d9561a43b9bf68cd5
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,1.0000000,bdc8d4ee8d3f6dadc9891f282f3fa027
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,b907e26f76e595c48628538a2449a511
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,67e6694328a370cd99415a16c49d5e1e
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Nassellaria_X,Nassellaria_XX,1.0000000,7baf42efd6e748d5fc74182975d2891d
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Warnowiaceae,NA,0.5454545,ff8ac7602c6989c37ed3c1990126055f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,0.8181818,0d198d889b9021752a9af25b2696b4f4
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,0.8000000,e65bff0c150d4b405382aa2657514bbc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9000000,440554f9307c3853aad4997194ea9b8b
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,5ed31d0fd83b64ba899a3531f48b2671
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,1.0000000,4963eb1c2220e35d3ee71933fd72584e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9090909,af6f95ea8fe0d51862af188d2e03b82b
Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1D,MAST-1D_X,MAST-1D_XX,0.6666667,2f96ad7fd82e7b7e48834a0e140a9ce4
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,c3fbdc895718eaeab414896889268238
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,168a813eec753513e6be19b8ed220214
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,1.0000000,8148f86b95b39a08d658f919d75eb885
Eukaryota,Hacrobia,Haptophyta,NA,NA,NA,NA,1.0000000,1688e0bea79238050af582b6de6d87b2
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-26,Dino-Group-II-Clade-26_X,0.9090909,33342eba6a3326b36c475948cd02b4c1
Eukaryota,Stramenopiles,Ochrophyta,MOCH-5,MOCH-5_X,MOCH-5_XX,MOCH-5_XXX,0.8000000,5b398a5ac4b1210066d153562b82b403
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,f5af6be063ef31ceec754bdb9d34fb05
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,0.6666667,34991dd199196488663111909d018238
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_J,Strombidiidae_J_X,0.9000000,c43019563f2234b88f7db442b7ffd707
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,389530685c2dc617c91cfbff8a79ea14
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,0.7777778,48a37a01273364b92ba4909c4b129975
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiales_X,Suessiales_XX,0.7272727,3c36885e18e888bf80da8ac28e7c9281
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,6f158ffdf662613fd5f5321b64c53042
Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea-Group-I,Acantharea-Group-I_X,Acantharea-Group-I_XX,1.0000000,bd0a34795d03b6aa3d5ffca5addaf268
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.8181818,d2175b8e869fd59ca2b8bb378fcbe296
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7000000,b8967514824c57e6a943ebd53a347df8
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,82ea3b515fa2b3be1d5c219f5c007441
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,0.9090909,b8f46d69756eec7783f4a3e81e1a0c39
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,0.6000000,1002e2868c600ef22a8c58b752159a22
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,f522cba3df7890b8c547cf5dc3d3c957
Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,0.9333333,015e75d454d6e493e759fde68bde5f6e
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,0.6363636,0dd5371c9a96c9c97cd69b6f8a08c669
Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7D,MAST-7D_X,MAST-7D_XX,1.0000000,f8c7e06c80d53ecd912a7a0887f4fc06
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,5ac3e36188a54243f58e08f331ca3a62
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,4748a21b9c07e53a508eb5e948cd8eb5
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,1.0000000,bf759653145cf8fe6e7f0682a3873a56
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,6797dabaf0507f2ebf6740cafb28fa30
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,0.8181818,c96ca55242e1d7e2bbad5cbbcd8ceb24
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,aa68c9d972473778b72660f1beac0cfa
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.7000000,3204f9e8e26fce94521438151a8e4760
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.8181818,3338ef8eb5b657e70353aea45d9d504d
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,1a4140a24233a4f14d4daa2a6f24205e
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,NA,0.7272727,b199020c9c15800c9c50fd7b39c0587a
Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,NA,NA,0.5625000,5c1b1a1ed85c4965d1bdb093755a3591
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,0.9000000,3be3a982fc2024773de31f49a425fbbc
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,0.9000000,e71dee32d370c2f99dcef613b04f703f
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,1.0000000,b1cc3eac342fb27ba623a5e0cac1da5d
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,f7a264effc01f4f71ce98536b6c90945
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,5e67ba1b61bb5d5ba1c7ca161e8d8b3d
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,050e97982b746d5ccb25a3712355899f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,1.0000000,462ed65f1c551685b6f115268becd2a9
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,a131634cb9dd09458a72c8123d066000
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-44,Dino-Group-II-Clade-44_X,1.0000000,1ba2074c66f19584350c45cfca2fec25
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,NA,0.9090909,ea3e65d2ed18a8785575b91258f8914d
Eukaryota,Stramenopiles,Ochrophyta,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,0.5333333,fcf537d8a895e9f098957953f968b494
